"Step","prime-snowball-26 - tok per sec","prime-snowball-26 - tok per sec__MIN","prime-snowball-26 - tok per sec__MAX"
"5951","1264222.063547327","1264222.063547327","1264222.063547327"
"5952","1272272.1971555557","1272272.1971555557","1272272.1971555557"
"5953","1268355.0523440384","1268355.0523440384","1268355.0523440384"
"5955","1275645.0411937917","1275645.0411937917","1275645.0411937917"
"5956","1276609.986451474","1276609.986451474","1276609.986451474"
"5957","1275996.6365757463","1275996.6365757463","1275996.6365757463"
"5960","1276327.6833951466","1276327.6833951466","1276327.6833951466"
"5963","1273509.292090369","1273509.292090369","1273509.292090369"
"5965","1269487.791369768","1269487.791369768","1269487.791369768"
"5968","1275081.412740474","1275081.412740474","1275081.412740474"
"5971","1271592.4144456922","1271592.4144456922","1271592.4144456922"
"5972","1273453.980414844","1273453.980414844","1273453.980414844"
"5973","1267913.342038926","1267913.342038926","1267913.342038926"
"5974","1270221.0851882466","1270221.0851882466","1270221.0851882466"
"5975","1268054.4511192956","1268054.4511192956","1268054.4511192956"
"5977","1272386.301162957","1272386.301162957","1272386.301162957"
"5979","1267927.2322127374","1267927.2322127374","1267927.2322127374"
"5980","1267312.700512798","1267312.700512798","1267312.700512798"
"5981","1263746.912819051","1263746.912819051","1263746.912819051"
"5982","1270342.1600972358","1270342.1600972358","1270342.1600972358"
"5987","1263119.0125558102","1263119.0125558102","1263119.0125558102"
"5988","1269442.3550256167","1269442.3550256167","1269442.3550256167"
"5990","1262027.300335791","1262027.300335791","1262027.300335791"
"5991","1266847.6310960276","1266847.6310960276","1266847.6310960276"
"5992","1264803.0462807189","1264803.0462807189","1264803.0462807189"
"5994","1267181.979325387","1267181.979325387","1267181.979325387"
"5999","1263025.425399006","1263025.425399006","1263025.425399006"
"6000","1263615.4739553735","1263615.4739553735","1263615.4739553735"
"6001","1262992.0565887974","1262992.0565887974","1262992.0565887974"
"6002","1273256.3726137553","1273256.3726137553","1273256.3726137553"
"6004","1265886.4511009757","1265886.4511009757","1265886.4511009757"
"6005","1267385.7408520384","1267385.7408520384","1267385.7408520384"
"6006","1270817.1432818174","1270817.1432818174","1270817.1432818174"
"6007","1267498.9700178278","1267498.9700178278","1267498.9700178278"
"6009","1267211.9186687905","1267211.9186687905","1267211.9186687905"
"6011","1263002.2121269903","1263002.2121269903","1263002.2121269903"
"6015","1263911.7946909368","1263911.7946909368","1263911.7946909368"
"6016","1265466.8484868365","1265466.8484868365","1265466.8484868365"
"6017","1264850.3336960848","1264850.3336960848","1264850.3336960848"
"6018","1266701.6828417596","1266701.6828417596","1266701.6828417596"
"6019","1272377.4665733946","1272377.4665733946","1272377.4665733946"
"6021","1268235.0873233199","1268235.0873233199","1268235.0873233199"
"6022","1266811.8706632748","1266811.8706632748","1266811.8706632748"
"6023","1261112.4715489957","1261112.4715489957","1261112.4715489957"
"6024","1273240.1538016151","1273240.1538016151","1273240.1538016151"
"6026","1259749.207467444","1259749.207467444","1259749.207467444"
"6030","1276338.795327686","1276338.795327686","1276338.795327686"
"6032","1268493.3328672433","1268493.3328672433","1268493.3328672433"
"6034","1265852.2022671122","1265852.2022671122","1265852.2022671122"
"6037","1259371.166118406","1259371.166118406","1259371.166118406"
"6041","1262905.7411076352","1262905.7411076352","1262905.7411076352"
"6043","1265097.7408849492","1265097.7408849492","1265097.7408849492"
"6045","1273521.8300714763","1273521.8300714763","1273521.8300714763"
"6049","1269348.5612481623","1269348.5612481623","1269348.5612481623"
"6051","1273474.6295449939","1273474.6295449939","1273474.6295449939"
"6052","1271748.3176850376","1271748.3176850376","1271748.3176850376"
"6053","1272144.8665257045","1272144.8665257045","1272144.8665257045"
"6054","1274166.0243091388","1274166.0243091388","1274166.0243091388"
"6056","1270320.1447606636","1270320.1447606636","1270320.1447606636"
"6058","1268331.6427529946","1268331.6427529946","1268331.6427529946"
"6062","1278203.1499335621","1278203.1499335621","1278203.1499335621"
"6063","1272022.7119607627","1272022.7119607627","1272022.7119607627"
"6064","1273117.7888117346","1273117.7888117346","1273117.7888117346"
"6065","1277647.6516003835","1277647.6516003835","1277647.6516003835"
"6068","1273019.0294082232","1273019.0294082232","1273019.0294082232"
"6071","1272303.8497644325","1272303.8497644325","1272303.8497644325"
"6072","1275932.224608115","1275932.224608115","1275932.224608115"
"6073","1271724.7826709524","1271724.7826709524","1271724.7826709524"
"6077","1274385.3317724837","1274385.3317724837","1274385.3317724837"
"6078","1276690.7732936996","1276690.7732936996","1276690.7732936996"
"6079","1272175.040844544","1272175.040844544","1272175.040844544"
"6086","1273178.231228491","1273178.231228491","1273178.231228491"
"6090","1280336.048590539","1280336.048590539","1280336.048590539"
"6091","1275399.4095479369","1275399.4095479369","1275399.4095479369"
"6092","1278900.4338282163","1278900.4338282163","1278900.4338282163"
"6094","1275545.8893239272","1275545.8893239272","1275545.8893239272"
"6095","1275944.8103434572","1275944.8103434572","1275944.8103434572"
"6096","1274881.0822472223","1274881.0822472223","1274881.0822472223"
"6097","1279244.8960483444","1279244.8960483444","1279244.8960483444"
"6098","1275604.3426658167","1275604.3426658167","1275604.3426658167"
"6100","1272216.9928857267","1272216.9928857267","1272216.9928857267"
"6101","1273426.6950913656","1273426.6950913656","1273426.6950913656"
"6103","1270262.9084565458","1270262.9084565458","1270262.9084565458"
"6105","1270031.8143081807","1270031.8143081807","1270031.8143081807"
"6106","1269682.0317653879","1269682.0317653879","1269682.0317653879"
"6108","1269473.1341291848","1269473.1341291848","1269473.1341291848"
"6112","1271518.8884486707","1271518.8884486707","1271518.8884486707"
"6113","1264427.7823597228","1264427.7823597228","1264427.7823597228"
"6115","1267371.1321106607","1267371.1321106607","1267371.1321106607"
"6116","1271738.0210091907","1271738.0210091907","1271738.0210091907"
"6117","1268065.4194616862","1268065.4194616862","1268065.4194616862"
"6118","1270306.9359249861","1270306.9359249861","1270306.9359249861"
"6119","1273800.6795570767","1273800.6795570767","1273800.6795570767"
"6120","1268150.247717469","1268150.247717469","1268150.247717469"
"6126","1265597.2160332608","1265597.2160332608","1265597.2160332608"
"6127","1278701.8757887136","1278701.8757887136","1278701.8757887136"
"6130","1277802.8157571934","1277802.8157571934","1277802.8157571934"
"6132","1271629.1806330436","1271629.1806330436","1271629.1806330436"
"6133","1274068.5785519574","1274068.5785519574","1274068.5785519574"
"6134","1276778.2421359073","1276778.2421359073","1276778.2421359073"
"6140","1272625.617961714","1272625.617961714","1272625.617961714"
"6141","1277799.8457545128","1277799.8457545128","1277799.8457545128"
"6142","1272128.6760178802","1272128.6760178802","1272128.6760178802"
"6144","1268283.3632004466","1268283.3632004466","1268283.3632004466"
"6147","1271308.6510233956","1271308.6510233956","1271308.6510233956"
"6148","1274813.8267152703","1274813.8267152703","1274813.8267152703"
"6150","1273784.4468752353","1273784.4468752353","1273784.4468752353"
"6151","1270638.7076440908","1270638.7076440908","1270638.7076440908"
"6152","1272201.5365486504","1272201.5365486504","1272201.5365486504"
"6153","1277637.2591757672","1277637.2591757672","1277637.2591757672"
"6155","1273394.2492016035","1273394.2492016035","1273394.2492016035"
"6158","1274396.4099097038","1274396.4099097038","1274396.4099097038"
"6159","1273077.9884028975","1273077.9884028975","1273077.9884028975"
"6164","1273572.7220588687","1273572.7220588687","1273572.7220588687"
"6165","1274722.9321633135","1274722.9321633135","1274722.9321633135"
"6166","1277851.0802358799","1277851.0802358799","1277851.0802358799"
"6167","1273217.300722177","1273217.300722177","1273217.300722177"
"6168","1267057.8556767798","1267057.8556767798","1267057.8556767798"
"6170","1271180.043523727","1271180.043523727","1271180.043523727"
"6171","1267706.4875747054","1267706.4875747054","1267706.4875747054"
"6172","1278116.971488819","1278116.971488819","1278116.971488819"
"6173","1275648.0011880398","1275648.0011880398","1275648.0011880398"
"6174","1278890.764780221","1278890.764780221","1278890.764780221"
"6175","1278551.6968114455","1278551.6968114455","1278551.6968114455"
"6176","1274931.3437611063","1274931.3437611063","1274931.3437611063"
"6177","1272827.4503851435","1272827.4503851435","1272827.4503851435"
"6178","1275357.2473639126","1275357.2473639126","1275357.2473639126"
"6179","448508.679652953","448508.679652953","448508.679652953"
"6181","1276504.756541945","1276504.756541945","1276504.756541945"
"6183","633636.6311150043","633636.6311150043","633636.6311150043"
"6184","1276891.6729728614","1276891.6729728614","1276891.6729728614"
"6185","1278471.4175720229","1278471.4175720229","1278471.4175720229"
"6186","1271626.239259816","1271626.239259816","1271626.239259816"
"6189","1273060.3001310676","1273060.3001310676","1273060.3001310676"
"6195","1275486.7015253475","1275486.7015253475","1275486.7015253475"
"6199","1274329.9439752763","1274329.9439752763","1274329.9439752763"
"6200","1273383.9258561374","1273383.9258561374","1273383.9258561374"
"6207","1274425.9525505926","1274425.9525505926","1274425.9525505926"
"6208","1273852.3317518963","1273852.3317518963","1273852.3317518963"
"6210","1274597.3268817791","1274597.3268817791","1274597.3268817791"
"6211","1273560.1830756704","1273560.1830756704","1273560.1830756704"
"6215","1273860.4489062238","1273860.4489062238","1273860.4489062238"
"6216","1279694.5383121595","1279694.5383121595","1279694.5383121595"
"6217","1280098.2944148371","1280098.2944148371","1280098.2944148371"
"6218","1273614.7663338352","1273614.7663338352","1273614.7663338352"
"6219","1277902.3188259928","1277902.3188259928","1277902.3188259928"
"6220","1276970.270862332","1276970.270862332","1276970.270862332"
"6224","1273305.0315294554","1273305.0315294554","1273305.0315294554"
"6226","1269112.6725545023","1269112.6725545023","1269112.6725545023"
"6228","1272358.3253835405","1272358.3253835405","1272358.3253835405"
"6230","1275442.314280975","1275442.314280975","1275442.314280975"
"6233","1275009.7004959092","1275009.7004959092","1275009.7004959092"
"6234","1271657.8597351348","1271657.8597351348","1271657.8597351348"
"6236","1272838.5014537063","1272838.5014537063","1272838.5014537063"
"6241","1268404.0689741494","1268404.0689741494","1268404.0689741494"
"6242","1268877.6036827643","1268877.6036827643","1268877.6036827643"
"6245","1259867.5723897698","1259867.5723897698","1259867.5723897698"
"6251","1261520.5065487653","1261520.5065487653","1261520.5065487653"
"6257","1266536.072312167","1266536.072312167","1266536.072312167"
"6259","1266847.6310960276","1266847.6310960276","1266847.6310960276"
"6260","1267721.834880833","1267721.834880833","1267721.834880833"
"6262","1258257.1209230097","1258257.1209230097","1258257.1209230097"
"6263","1248878.7785719885","1248878.7785719885","1248878.7785719885"
"6269","1267941.1226908898","1267941.1226908898","1267941.1226908898"
"6275","1257091.1456055155","1257091.1456055155","1257091.1456055155"
"6277","1259065.4361003852","1259065.4361003852","1259065.4361003852"
"6279","1266400.4060915576","1266400.4060915576","1266400.4060915576"
"6281","1265667.1448900164","1265667.1448900164","1265667.1448900164"
"6282","1261687.703495624","1261687.703495624","1261687.703495624"
"6283","1267124.295311171","1267124.295311171","1267124.295311171"
"6284","1265078.0903057153","1265078.0903057153","1265078.0903057153"
"6286","1259783.848557136","1259783.848557136","1259783.848557136"
"6287","1264248.229008757","1264248.229008757","1264248.229008757"
"6289","1267225.0632176688","1267225.0632176688","1267225.0632176688"
"6290","1254483.636578964","1254483.636578964","1254483.636578964"
"6292","1251951.780469531","1251951.780469531","1251951.780469531"
"6293","1259520.4797651211","1259520.4797651211","1259520.4797651211"
"6294","1257211.886587995","1257211.886587995","1257211.886587995"
"6299","1261047.3840006378","1261047.3840006378","1261047.3840006378"
"6302","1269043.8271694852","1269043.8271694852","1269043.8271694852"
"6303","1267371.1321106607","1267371.1321106607","1267371.1321106607"
"6304","1267754.7232167306","1267754.7232167306","1267754.7232167306"
"6305","1272607.942258123","1272607.942258123","1272607.942258123"
"6310","1253853.466364696","1253853.466364696","1253853.466364696"
"6311","1267033.0338649745","1267033.0338649745","1267033.0338649745"
"6312","1253243.2129829836","1253243.2129829836","1253243.2129829836"
"6314","1271762.2920118095","1271762.2920118095","1271762.2920118095"
"6318","1271521.829325297","1271521.829325297","1271521.829325297"
"6319","1263068.2271063407","1263068.2271063407","1263068.2271063407"
"6321","1260279.8580019474","1260279.8580019474","1260279.8580019474"
"6322","1276928.0047569275","1276928.0047569275","1276928.0047569275"
"6325","1268078.5817230232","1268078.5817230232","1268078.5817230232"
"6326","1269415.241337588","1269415.241337588","1269415.241337588"
"6328","1252847.651890931","1252847.651890931","1252847.651890931"
"6331","1259782.405140362","1259782.405140362","1259782.405140362"
"6335","1268113.682422481","1268113.682422481","1268113.682422481"
"6336","1269531.0322015248","1269531.0322015248","1269531.0322015248"
"6346","1268055.1823362184","1268055.1823362184","1268055.1823362184"
"6351","1279220.338604123","1279220.338604123","1279220.338604123"
"6353","1273424.4828190852","1273424.4828190852","1273424.4828190852"
"6355","1278212.0656083794","1278212.0656083794","1278212.0656083794"
"6356","1276201.7616806917","1276201.7616806917","1276201.7616806917"
"6357","1280444.8934441216","1280444.8934441216","1280444.8934441216"
"6360","1277835.4866979255","1277835.4866979255","1277835.4866979255"
"6362","1277486.5880152227","1277486.5880152227","1277486.5880152227"
"6364","1272961.549646133","1272961.549646133","1272961.549646133"
