"Step","sleek-thunder-73 - tok per sec","sleek-thunder-73 - tok per sec__MIN","sleek-thunder-73 - tok per sec__MAX"
"16535","902910.1630526006","902910.1630526006","902910.1630526006"
"16537","905203.6332154217","905203.6332154217","905203.6332154217"
"16539","906651.2018541282","906651.2018541282","906651.2018541282"
"16541","901573.5574368851","901573.5574368851","901573.5574368851"
"16545","907958.4276776164","907958.4276776164","907958.4276776164"
"16548","906312.9056735659","906312.9056735659","906312.9056735659"
"16551","900061.0903566098","900061.0903566098","900061.0903566098"
"16554","908925.1686606688","908925.1686606688","908925.1686606688"
"16557","902027.2039142398","902027.2039142398","902027.2039142398"
"16560","904821.2412880502","904821.2412880502","904821.2412880502"
"16562","905468.0201267889","905468.0201267889","905468.0201267889"
"16566","907191.3047321964","907191.3047321964","907191.3047321964"
"16567","907369.9844380197","907369.9844380197","907369.9844380197"
"16568","903651.7399263827","903651.7399263827","903651.7399263827"
"16570","896284.0089320408","896284.0089320408","896284.0089320408"
"16571","897533.6475174893","897533.6475174893","897533.6475174893"
"16572","895588.9981857626","895588.9981857626","895588.9981857626"
"16574","898261.523095575","898261.523095575","898261.523095575"
"16576","899018.5125613239","899018.5125613239","899018.5125613239"
"16577","898961.669597675","898961.669597675","898961.669597675"
"16578","893242.8076443552","893242.8076443552","893242.8076443552"
"16580","896025.4441175065","896025.4441175065","896025.4441175065"
"16583","898186.6768963833","898186.6768963833","898186.6768963833"
"16584","897104.5148555782","897104.5148555782","897104.5148555782"
"16586","901630.238291368","901630.238291368","901630.238291368"
"16587","899661.4361286684","899661.4361286684","899661.4361286684"
"16588","895877.4816855626","895877.4816855626","895877.4816855626"
"16589","895739.7842556762","895739.7842556762","895739.7842556762"
"16590","890377.8885561535","890377.8885561535","890377.8885561535"
"16591","900575.6642997399","900575.6642997399","900575.6642997399"
"16592","900771.9175487685","900771.9175487685","900771.9175487685"
"16594","902157.4650389988","902157.4650389988","902157.4650389988"
"16595","904011.8361202969","904011.8361202969","904011.8361202969"
"16597","903274.1206904956","903274.1206904956","903274.1206904956"
"16598","900822.1012809918","900822.1012809918","900822.1012809918"
"16601","897695.3499758331","897695.3499758331","897695.3499758331"
"16602","898303.1097075624","898303.1097075624","898303.1097075624"
"16603","902874.0799809053","902874.0799809053","902874.0799809053"
"16609","903584.4085270511","903584.4085270511","903584.4085270511"
"16610","905772.3555565807","905772.3555565807","905772.3555565807"
"16611","906190.4041063713","906190.4041063713","906190.4041063713"
"16615","906350.7583832094","906350.7583832094","906350.7583832094"
"16617","900469.9492531789","900469.9492531789","900469.9492531789"
"16619","903761.6700955454","903761.6700955454","903761.6700955454"
"16621","904631.15883932","904631.15883932","904631.15883932"
"16622","900421.2795068086","900421.2795068086","900421.2795068086"
"16624","903352.2911598115","903352.2911598115","903352.2911598115"
"16626","900381.9542621177","900381.9542621177","900381.9542621177"
"16627","893867.3202550333","893867.3202550333","893867.3202550333"
"16628","899448.0071726027","899448.0071726027","899448.0071726027"
"16629","898891.1159179847","898891.1159179847","898891.1159179847"
"16632","900636.6461252146","900636.6461252146","900636.6461252146"
"16633","902563.2918593674","902563.2918593674","902563.2918593674"
"16634","894869.8154740169","894869.8154740169","894869.8154740169"
"16637","900489.1236281916","900489.1236281916","900489.1236281916"
"16640","903665.6035189575","903665.6035189575","903665.6035189575"
"16641","902700.6249265887","902700.6249265887","902700.6249265887"
"16645","905350.7166503174","905350.7166503174","905350.7166503174"
"16646","906022.1429437044","906022.1429437044","906022.1429437044"
"16647","904048.010191228","904048.010191228","904048.010191228"
"16648","903024.8571705465","903024.8571705465","903024.8571705465"
"16649","898388.2519589477","898388.2519589477","898388.2519589477"
"16650","902131.3111131776","902131.3111131776","902131.3111131776"
"16651","901240.0241224307","901240.0241224307","901240.0241224307"
"16653","894322.9417444983","894322.9417444983","894322.9417444983"
"16654","902702.6012469397","902702.6012469397","902702.6012469397"
"16655","901568.6290037178","901568.6290037178","901568.6290037178"
"16656","899948.6210286453","899948.6210286453","899948.6210286453"
"16657","896353.6667713783","896353.6667713783","896353.6667713783"
"16658","894836.3141890755","894836.3141890755","894836.3141890755"
"16660","900467.491059027","900467.491059027","900467.491059027"
"16662","902053.8451749039","902053.8451749039","902053.8451749039"
"16663","900347.5474906814","900347.5474906814","900347.5474906814"
"16666","905538.6156806827","905538.6156806827","905538.6156806827"
"16667","903088.6436614443","903088.6436614443","903088.6436614443"
"16668","889982.9434091774","889982.9434091774","889982.9434091774"
"16669","896321.5156540076","896321.5156540076","896321.5156540076"
"16670","897326.1089152221","897326.1089152221","897326.1089152221"
"16671","901566.6576455379","901566.6576455379","901566.6576455379"
"16673","904593.94577814","904593.94577814","904593.94577814"
"16674","404451.4922462865","404451.4922462865","404451.4922462865"
"16677","901627.2808531761","901627.2808531761","901627.2808531761"
"16679","902808.3470031788","902808.3470031788","902808.3470031788"
"16681","908014.9143906661","908014.9143906661","908014.9143906661"
"16682","906605.8485361707","906605.8485361707","906605.8485361707"
"16683","906210.8187344776","906210.8187344776","906210.8187344776"
"16684","903763.1558215321","903763.1558215321","903763.1558215321"
"16685","907128.9331407532","907128.9331407532","907128.9331407532"
"16686","902339.5976207046","902339.5976207046","902339.5976207046"
"16689","906374.6669868781","906374.6669868781","906374.6669868781"
"16691","906866.0687841772","906866.0687841772","906866.0687841772"
"16694","906754.8836221211","906754.8836221211","906754.8836221211"
"16699","906502.6990954032","906502.6990954032","906502.6990954032"
"16700","898694.2121620635","898694.2121620635","898694.2121620635"
"16704","905494.8650262792","905494.8650262792","905494.8650262792"
"16705","902605.2777504748","902605.2777504748","902605.2777504748"
"16706","907115.4620033056","907115.4620033056","907115.4620033056"
"16709","905981.3316062603","905981.3316062603","905981.3316062603"
"16710","902748.5531347499","902748.5531347499","902748.5531347499"
"16711","903360.70271271","903360.70271271","903360.70271271"
"16712","905412.8439428974","905412.8439428974","905412.8439428974"
"16716","907551.7309548218","907551.7309548218","907551.7309548218"
"16717","906820.6939676787","906820.6939676787","906820.6939676787"
"16718","906778.8135516434","906778.8135516434","906778.8135516434"
"16722","902201.3873071166","902201.3873071166","902201.3873071166"
"16724","903101.9954627716","903101.9954627716","903101.9954627716"
"16725","901738.6910911292","901738.6910911292","901738.6910911292"
"16727","905595.2989511843","905595.2989511843","905595.2989511843"
"16728","902307.509309658","902307.509309658","902307.509309658"
"16730","902030.1639766024","902030.1639766024","902030.1639766024"
"16732","903567.0822167497","903567.0822167497","903567.0822167497"
"16735","904806.3494400053","904806.3494400053","904806.3494400053"
"16737","901792.9272755507","901792.9272755507","901792.9272755507"
"16738","904116.8975915139","904116.8975915139","904116.8975915139"
"16740","904407.9263868813","904407.9263868813","904407.9263868813"
"16742","900837.3543075875","900837.3543075875","900837.3543075875"
"16745","902504.024309483","902504.024309483","902504.024309483"
"16748","899396.9954781136","899396.9954781136","899396.9954781136"
"16750","902314.4204453505","902314.4204453505","902314.4204453505"
"16753","901883.6642058914","901883.6642058914","901883.6642058914"
"16756","904380.6499758998","904380.6499758998","904380.6499758998"
"16757","902915.6004778271","902915.6004778271","902915.6004778271"
"16760","905694.7604328837","905694.7604328837","905694.7604328837"
"16761","903716.6053952284","903716.6053952284","903716.6053952284"
"16762","906072.415620375","906072.415620375","906072.415620375"
"16763","903991.0249530127","903991.0249530127","903991.0249530127"
"16764","893998.6273269873","893998.6273269873","893998.6273269873"
"16765","903959.3145405327","903959.3145405327","903959.3145405327"
"16766","904212.0686782717","904212.0686782717","904212.0686782717"
"16768","898600.1990133891","898600.1990133891","898600.1990133891"
"16769","900450.2840757522","900450.2840757522","900450.2840757522"
"16771","906511.6676802121","906511.6676802121","906511.6676802121"
"16774","907900.9484149265","907900.9484149265","907900.9484149265"
"16778","903166.2874406863","903166.2874406863","903166.2874406863"
"16779","903547.7765393979","903547.7765393979","903547.7765393979"
"16780","902057.2987868778","902057.2987868778","902057.2987868778"
"16781","905074.4777261016","905074.4777261016","905074.4777261016"
"16786","905493.3736012148","905493.3736012148","905493.3736012148"
"16787","907289.1206575872","907289.1206575872","907289.1206575872"
"16792","909016.344574317","909016.344574317","909016.344574317"
"16794","908448.5463952449","908448.5463952449","908448.5463952449"
"16795","900331.8195566871","900331.8195566871","900331.8195566871"
"16797","906527.1139922773","906527.1139922773","906527.1139922773"
"16798","906203.8477824408","906203.8477824408","906203.8477824408"
"16800","906900.975579231","906900.975579231","906900.975579231"
"16801","906559.503129844","906559.503129844","906559.503129844"
"16807","906521.1347122606","906521.1347122606","906521.1347122606"
"16809","900743.8761336664","900743.8761336664","900743.8761336664"
"16814","903720.0717510806","903720.0717510806","903720.0717510806"
"16815","905593.8071952559","905593.8071952559","905593.8071952559"
"16816","900326.9046900026","900326.9046900026","900326.9046900026"
"16817","906687.5874663208","906687.5874663208","906687.5874663208"
"16821","904252.2249901585","904252.2249901585","904252.2249901585"
"16823","905949.4814096243","905949.4814096243","905949.4814096243"
"16826","906350.7583832094","906350.7583832094","906350.7583832094"
"16827","908677.7833532321","908677.7833532321","908677.7833532321"
"16828","901316.8577746056","901316.8577746056","901316.8577746056"
"16833","901559.2651291442","901559.2651291442","901559.2651291442"
"16836","898704.4960436714","898704.4960436714","898704.4960436714"
"16837","903522.0369195169","903522.0369195169","903522.0369195169"
"16838","906216.7939215846","906216.7939215846","906216.7939215846"
"16840","904780.5380645664","904780.5380645664","904780.5380645664"
"16844","905321.3955300074","905321.3955300074","905321.3955300074"
"16846","900357.3777284757","900357.3777284757","900357.3777284757"
"16847","901919.1749319158","901919.1749319158","901919.1749319158"
"16848","905272.6968492398","905272.6968492398","905272.6968492398"
"16849","905884.7925915144","905884.7925915144","905884.7925915144"
"16850","902422.0503621962","902422.0503621962","902422.0503621962"
"16854","907075.0509914609","907075.0509914609","907075.0509914609"
"16856","903207.8348180816","903207.8348180816","903207.8348180816"
"16858","906676.1231912023","906676.1231912023","906676.1231912023"
"16859","908149.4110452487","908149.4110452487","908149.4110452487"
"16860","906562.4930130702","906562.4930130702","906562.4930130702"
"16862","906679.6122877221","906679.6122877221","906679.6122877221"
"16863","899941.2550229478","899941.2550229478","899941.2550229478"
"16865","908608.6997785866","908608.6997785866","908608.6997785866"
"16866","908158.4122436686","908158.4122436686","908158.4122436686"
"16867","902880.9997985407","902880.9997985407","902880.9997985407"
"16868","900671.5668565106","900671.5668565106","900671.5668565106"
"16870","903947.4237093981","903947.4237093981","903947.4237093981"
