"Step","autumn-energy-2 - tok per sec","autumn-energy-2 - tok per sec__MIN","autumn-energy-2 - tok per sec__MAX"
"18469","1244209.4547330947","1244209.4547330947","1244209.4547330947"
"18470","1255446.92384616","1255446.92384616","1255446.92384616"
"18477","1283700.881332186","1283700.881332186","1283700.881332186"
"18478","1295851.2312236147","1295851.2312236147","1295851.2312236147"
"18480","1291236.335764872","1291236.335764872","1291236.335764872"
"18481","1290051.6047755457","1290051.6047755457","1290051.6047755457"
"18483","1301835.785454522","1301835.785454522","1301835.785454522"
"18485","1294321.206956182","1294321.206956182","1294321.206956182"
"18487","1293425.922329389","1293425.922329389","1293425.922329389"
"18490","1304862.3889421944","1304862.3889421944","1304862.3889421944"
"18494","1328291.991342938","1328291.991342938","1328291.991342938"
"18496","1285829.6264830155","1285829.6264830155","1285829.6264830155"
"18497","1301642.3697288185","1301642.3697288185","1301642.3697288185"
"18502","1284995.6031012535","1284995.6031012535","1284995.6031012535"
"18503","1295030.853416896","1295030.853416896","1295030.853416896"
"18505","1301983.0048621062","1301983.0048621062","1301983.0048621062"
"18506","1313812.12120879","1313812.12120879","1313812.12120879"
"18507","1299603.0641420316","1299603.0641420316","1299603.0641420316"
"18509","1288367.642893342","1288367.642893342","1288367.642893342"
"18510","1314199.9962660142","1314199.9962660142","1314199.9962660142"
"18511","1290946.0118772823","1290946.0118772823","1290946.0118772823"
"18512","1290867.9574927958","1290867.9574927958","1290867.9574927958"
"18514","1327627.1861556333","1327627.1861556333","1327627.1861556333"
"18516","1332431.2739047396","1332431.2739047396","1332431.2739047396"
"18517","1325529.6821788368","1325529.6821788368","1325529.6821788368"
"18519","1323441.9813456235","1323441.9813456235","1323441.9813456235"
"18522","1323434.0164997196","1323434.0164997196","1323434.0164997196"
"18523","1320764.0383311822","1320764.0383311822","1320764.0383311822"
"18524","1325003.347452092","1325003.347452092","1325003.347452092"
"18525","1334360.390942222","1334360.390942222","1334360.390942222"
"18526","1327372.3469747216","1327372.3469747216","1327372.3469747216"
"18527","1326568.4020370664","1326568.4020370664","1326568.4020370664"
"18528","1335861.6158906925","1335861.6158906925","1335861.6158906925"
"18529","1333219.7100729474","1333219.7100729474","1333219.7100729474"
"18533","1344505.3816649069","1344505.3816649069","1344505.3816649069"
"18538","1336424.2281924796","1336424.2281924796","1336424.2281924796"
"18543","1341352.0341196335","1341352.0341196335","1341352.0341196335"
"18544","1344038.6225503949","1344038.6225503949","1344038.6225503949"
"18545","1342847.7203291194","1342847.7203291194","1342847.7203291194"
"18546","1342525.5303359332","1342525.5303359332","1342525.5303359332"
"18547","1343463.016089617","1343463.016089617","1343463.016089617"
"18549","1344460.992733629","1344460.992733629","1344460.992733629"
"18553","1349561.8147100068","1349561.8147100068","1349561.8147100068"
"18555","1346355.8808631524","1346355.8808631524","1346355.8808631524"
"18557","1340741.1223646547","1340741.1223646547","1340741.1223646547"
"18559","1343106.896223338","1343106.896223338","1343106.896223338"
"18561","1349437.5902772793","1349437.5902772793","1349437.5902772793"
"18562","1341372.489254799","1341372.489254799","1341372.489254799"
"18563","1345881.2463940373","1345881.2463940373","1345881.2463940373"
"18564","1342124.0341124162","1342124.0341124162","1342124.0341124162"
"18567","1347486.9576112905","1347486.9576112905","1347486.9576112905"
"18571","1343581.2174049055","1343581.2174049055","1343581.2174049055"
"18573","1348364.4160350044","1348364.4160350044","1348364.4160350044"
"18575","1341134.4301074483","1341134.4301074483","1341134.4301074483"
"18576","1344293.3276636014","1344293.3276636014","1344293.3276636014"
"18577","1345742.0508133117","1345742.0508133117","1345742.0508133117"
"18578","1344226.7663662005","1344226.7663662005","1344226.7663662005"
"18587","1346404.516837532","1346404.516837532","1346404.516837532"
"18593","1345967.7433592894","1345967.7433592894","1345967.7433592894"
"18594","1346453.9807543003","1346453.9807543003","1346453.9807543003"
"18598","1338744.6224323497","1338744.6224323497","1338744.6224323497"
"18599","1341322.5798209638","1341322.5798209638","1341322.5798209638"
"18600","1336059.6533402354","1336059.6533402354","1336059.6533402354"
"18604","1345752.7571434604","1345752.7571434604","1345752.7571434604"
"18606","1340298.2120111147","1340298.2120111147","1340298.2120111147"
"18608","1341154.060654408","1341154.060654408","1341154.060654408"
"18609","1339462.220165302","1339462.220165302","1339462.220165302"
"18610","575214.069590488","575214.069590488","575214.069590488"
"18611","1317302.5807547662","1317302.5807547662","1317302.5807547662"
"18613","1323555.0925046285","1323555.0925046285","1323555.0925046285"
"18614","1323805.2802067017","1323805.2802067017","1323805.2802067017"
"18616","1331289.8576352207","1331289.8576352207","1331289.8576352207"
"18617","1326480.3796094556","1326480.3796094556","1326480.3796094556"
"18618","1321982.8303671696","1321982.8303671696","1321982.8303671696"
"18620","1328708.5352771708","1328708.5352771708","1328708.5352771708"
"18621","1309632.3096107175","1309632.3096107175","1309632.3096107175"
"18622","1311779.9189150818","1311779.9189150818","1311779.9189150818"
"18625","1334287.5232099257","1334287.5232099257","1334287.5232099257"
"18626","1304737.7413217167","1304737.7413217167","1304737.7413217167"
"18628","1323797.3109873412","1323797.3109873412","1323797.3109873412"
"18629","1321607.028033519","1321607.028033519","1321607.028033519"
"18630","1316275.1635761363","1316275.1635761363","1316275.1635761363"
"18631","1320104.3679156199","1320104.3679156199","1320104.3679156199"
"18632","1297143.8101128957","1297143.8101128957","1297143.8101128957"
"18633","1326613.2179423294","1326613.2179423294","1326613.2179423294"
"18635","1319313.9493338405","1319313.9493338405","1319313.9493338405"
"18638","1268431.1394832653","1268431.1394832653","1268431.1394832653"
"18643","1295719.900934747","1295719.900934747","1295719.900934747"
"18647","1315520.0140894952","1315520.0140894952","1315520.0140894952"
"18649","1320660.9213731606","1320660.9213731606","1320660.9213731606"
"18650","1295779.4543948201","1295779.4543948201","1295779.4543948201"
"18651","1304544.2363080662","1304544.2363080662","1304544.2363080662"
"18652","1309810.163252202","1309810.163252202","1309810.163252202"
"18655","1282654.1125877257","1282654.1125877257","1282654.1125877257"
"18657","1297084.131179296","1297084.131179296","1297084.131179296"
"18659","1292612.4105655693","1292612.4105655693","1292612.4105655693"
"18661","1278531.62605642","1278531.62605642","1278531.62605642"
"18662","1285374.911986944","1285374.911986944","1285374.911986944"
"18664","1309988.0652068108","1309988.0652068108","1309988.0652068108"
"18666","1278203.892901713","1278203.892901713","1278203.892901713"
"18667","1291276.5214188742","1291276.5214188742","1291276.5214188742"
"18671","1292020.7870091887","1292020.7870091887","1292020.7870091887"
"18673","1324614.655391197","1324614.655391197","1324614.655391197"
"18674","1292458.9465260317","1292458.9465260317","1292458.9465260317"
"18675","1337652.5787114145","1337652.5787114145","1337652.5787114145"
"18676","1324150.4394531238","1324150.4394531238","1324150.4394531238"
"18680","1323055.796717244","1323055.796717244","1323055.796717244"
"18682","1325000.9523468658","1325000.9523468658","1325000.9523468658"
"18683","1329507.8427751171","1329507.8427751171","1329507.8427751171"
"18685","1341788.2727798033","1341788.2727798033","1341788.2727798033"
"18690","1326717.2665400496","1326717.2665400496","1326717.2665400496"
"18693","1338738.9173509444","1338738.9173509444","1338738.9173509444"
"18695","1342525.5303359332","1342525.5303359332","1342525.5303359332"
"18696","1348389.2195931943","1348389.2195931943","1348389.2195931943"
"18697","1343322.6790372406","1343322.6790372406","1343322.6790372406"
"18700","1347183.9959125437","1347183.9959125437","1347183.9959125437"
"18703","1348615.8009932674","1348615.8009932674","1348615.8009932674"
"18704","1344037.8010771747","1344037.8010771747","1344037.8010771747"
"18708","1339169.3800253337","1339169.3800253337","1339169.3800253337"
"18711","1341626.184771514","1341626.184771514","1341626.184771514"
"18712","1343585.3219908804","1343585.3219908804","1343585.3219908804"
"18715","1344009.0501470815","1344009.0501470815","1344009.0501470815"
"18719","1343583.680153481","1343583.680153481","1343583.680153481"
"18721","1347264.057012132","1347264.057012132","1347264.057012132"
"18723","1339904.5780819764","1339904.5780819764","1339904.5780819764"
"18724","1341731.7831188864","1341731.7831188864","1341731.7831188864"
"18725","1347252.5012142912","1347252.5012142912","1347252.5012142912"
"18726","1340456.7108697759","1340456.7108697759","1340456.7108697759"
"18728","1344949.4322416259","1344949.4322416259","1344949.4322416259"
"18729","1342855.9205653248","1342855.9205653248","1342855.9205653248"
"18733","1344552.2398279186","1344552.2398279186","1344552.2398279186"
"18734","1350715.7093221738","1350715.7093221738","1350715.7093221738"
"18735","1341177.781665397","1341177.781665397","1341177.781665397"
"18736","1345737.1094876216","1345737.1094876216","1345737.1094876216"
"18738","1347655.4203194135","1347655.4203194135","1347655.4203194135"
"18743","1340152.8181927325","1340152.8181927325","1340152.8181927325"
"18746","1350480.1281020336","1350480.1281020336","1350480.1281020336"
"18748","1346514.166754127","1346514.166754127","1346514.166754127"
"18753","1340469.7846139593","1340469.7846139593","1340469.7846139593"
"18754","1345262.911115706","1345262.911115706","1345262.911115706"
"18755","1346764.0374027756","1346764.0374027756","1346764.0374027756"
"18758","1346947.9948523731","1346947.9948523731","1346947.9948523731"
"18759","1345513.9641040985","1345513.9641040985","1345513.9641040985"
"18762","1340076.8665519375","1340076.8665519375","1340076.8665519375"
"18763","1346834.1497867075","1346834.1497867075","1346834.1497867075"
"18765","1344112.5592524882","1344112.5592524882","1344112.5592524882"
"18766","1346054.2514432133","1346054.2514432133","1346054.2514432133"
"18768","1334818.8304901205","1334818.8304901205","1334818.8304901205"
"18771","1331654.2528929412","1331654.2528929412","1331654.2528929412"
"18772","1340551.5012932923","1340551.5012932923","1340551.5012932923"
"18773","1337818.5912548106","1337818.5912548106","1337818.5912548106"
"18774","1339208.5267229872","1339208.5267229872","1339208.5267229872"
"18776","1334578.2319495499","1334578.2319495499","1334578.2319495499"
"18779","1316922.3362709754","1316922.3362709754","1316922.3362709754"
"18783","1334110.2449677153","1334110.2449677153","1334110.2449677153"
"18785","1328717.36658858","1328717.36658858","1328717.36658858"
"18790","1324164.7917711164","1324164.7917711164","1324164.7917711164"
"18791","1346192.6875096802","1346192.6875096802","1346192.6875096802"
"18792","1322618.1280081125","1322618.1280081125","1322618.1280081125"
"18794","1325303.6025408916","1325303.6025408916","1325303.6025408916"
"18797","1319137.4621191397","1319137.4621191397","1319137.4621191397"
"18798","1333515.6142487577","1333515.6142487577","1333515.6142487577"
"18801","1327535.8174624352","1327535.8174624352","1327535.8174624352"
"18802","1322451.8898124772","1322451.8898124772","1322451.8898124772"
"18803","1333886.8928965058","1333886.8928965058","1333886.8928965058"
"18806","1325386.675847238","1325386.675847238","1325386.675847238"
"18808","1305091.6169089181","1305091.6169089181","1305091.6169089181"
"18810","1314404.2330374012","1314404.2330374012","1314404.2330374012"
"18813","1322482.9071655683","1322482.9071655683","1322482.9071655683"
"18816","1311783.831496915","1311783.831496915","1311783.831496915"
"18817","1312403.879250571","1312403.879250571","1312403.879250571"
"18818","1280439.6744328772","1280439.6744328772","1280439.6744328772"
"18819","1279174.9470227067","1279174.9470227067","1279174.9470227067"
"18820","1334417.0713477773","1334417.0713477773","1334417.0713477773"
"18823","1279720.6034304763","1279720.6034304763","1279720.6034304763"
"18824","1287317.7741943225","1287317.7741943225","1287317.7741943225"
"18825","1311133.880648131","1311133.880648131","1311133.880648131"
"18826","1280503.0510192674","1280503.0510192674","1280503.0510192674"
"18828","1320629.1963176515","1320629.1963176515","1320629.1963176515"
"18830","1302881.687597278","1302881.687597278","1302881.687597278"
"18831","1314947.3402059884","1314947.3402059884","1314947.3402059884"
"18834","1301650.0744353656","1301650.0744353656","1301650.0744353656"
"18836","1298465.8045070872","1298465.8045070872","1298465.8045070872"
"18838","1337794.9889199624","1337794.9889199624","1337794.9889199624"
"18840","1311499.0565250712","1311499.0565250712","1311499.0565250712"
"18841","1292511.363312932","1292511.363312932","1292511.363312932"
"18843","1286593.2176671545","1286593.2176671545","1286593.2176671545"
"18844","1330958.6889995823","1330958.6889995823","1330958.6889995823"
"18845","1284904.7524332006","1284904.7524332006","1284904.7524332006"
"18847","1278935.392375439","1278935.392375439","1278935.392375439"
"18849","1303390.5907645766","1303390.5907645766","1303390.5907645766"
"18852","1289723.2347441548","1289723.2347441548","1289723.2347441548"
"18855","1280696.201894758","1280696.201894758","1280696.201894758"
"18859","1318091.3804400663","1318091.3804400663","1318091.3804400663"
"18860","1321983.6251016727","1321983.6251016727","1321983.6251016727"
"18863","1321815.9572887851","1321815.9572887851","1321815.9572887851"
"18864","1331636.5122222835","1331636.5122222835","1331636.5122222835"
