"Step","copper-serenity-10 - train/loss","copper-serenity-10 - train/loss__MIN","copper-serenity-10 - train/loss__MAX"
"4020","1.3467","1.3467","1.3467"
"4021","1.3467","1.3467","1.3467"
"4022","1.1776","1.1776","1.1776"
"4023","1.1776","1.1776","1.1776"
"4024","1.3876","1.3876","1.3876"
"4025","1.3876","1.3876","1.3876"
"4026","1.1868","1.1868","1.1868"
"4027","1.1868","1.1868","1.1868"
"4028","1.2025","1.2025","1.2025"
"4029","1.2025","1.2025","1.2025"
"4030","1.1455","1.1455","1.1455"
"4031","1.1455","1.1455","1.1455"
"4032","1.2424","1.2424","1.2424"
"4033","1.2424","1.2424","1.2424"
"4034","1.3215","1.3215","1.3215"
"4035","1.3215","1.3215","1.3215"
"4036","1.1404","1.1404","1.1404"
"4037","1.1404","1.1404","1.1404"
"4038","1.1788","1.1788","1.1788"
"4039","1.1788","1.1788","1.1788"
"4040","1.2532","1.2532","1.2532"
"4041","1.2532","1.2532","1.2532"
"4042","1.2903","1.2903","1.2903"
"4043","1.2903","1.2903","1.2903"
"4044","1.2521","1.2521","1.2521"
"4045","1.2521","1.2521","1.2521"
"4046","1.2131","1.2131","1.2131"
"4047","1.2131","1.2131","1.2131"
"4048","1.1513","1.1513","1.1513"
"4049","1.1513","1.1513","1.1513"
"4050","1.2406","1.2406","1.2406"
"4051","1.2406","1.2406","1.2406"
"4052","1.2614","1.2614","1.2614"
"4053","1.2614","1.2614","1.2614"
"4054","1.1611","1.1611","1.1611"
"4055","1.1611","1.1611","1.1611"
"4056","1.0622","1.0622","1.0622"
"4057","1.0622","1.0622","1.0622"
"4058","1.226","1.226","1.226"
"4059","1.226","1.226","1.226"
"4060","1.2982","1.2982","1.2982"
"4061","1.2982","1.2982","1.2982"
"4062","1.1603","1.1603","1.1603"
"4063","1.1603","1.1603","1.1603"
"4064","1.2814","1.2814","1.2814"
"4065","1.2814","1.2814","1.2814"
"4066","1.2172","1.2172","1.2172"
"4067","1.2172","1.2172","1.2172"
"4068","1.1544","1.1544","1.1544"
"4069","1.1544","1.1544","1.1544"
"4070","1.2367","1.2367","1.2367"
"4071","1.2367","1.2367","1.2367"
"4072","1.1871","1.1871","1.1871"
"4073","1.1871","1.1871","1.1871"
"4074","1.2288","1.2288","1.2288"
"4075","1.2288","1.2288","1.2288"
"4076","1.2537","1.2537","1.2537"
"4077","1.2537","1.2537","1.2537"
"4078","1.0814","1.0814","1.0814"
"4079","1.0814","1.0814","1.0814"
"4080","1.0976","1.0976","1.0976"
"4081","1.0976","1.0976","1.0976"
"4082","1.2359","1.2359","1.2359"
"4083","1.2359","1.2359","1.2359"
"4084","1.122","1.122","1.122"
"4085","1.122","1.122","1.122"
"4086","1.0842","1.0842","1.0842"
"4087","1.0842","1.0842","1.0842"
"4088","1.2454","1.2454","1.2454"
"4089","1.2454","1.2454","1.2454"
"4090","1.2594","1.2594","1.2594"
"4091","1.2594","1.2594","1.2594"
"4092","1.2547","1.2547","1.2547"
"4093","1.2547","1.2547","1.2547"
"4094","1.2196","1.2196","1.2196"
"4095","1.2196","1.2196","1.2196"
"4096","1.1767","1.1767","1.1767"
"4097","1.1767","1.1767","1.1767"
"4098","1.1942","1.1942","1.1942"
"4099","1.1942","1.1942","1.1942"
"4100","1.1537","1.1537","1.1537"
"4101","1.1537","1.1537","1.1537"
"4102","1.2109","1.2109","1.2109"
"4103","1.2109","1.2109","1.2109"
"4104","1.3485","1.3485","1.3485"
"4105","1.3485","1.3485","1.3485"
"4106","1.1257","1.1257","1.1257"
"4107","1.1257","1.1257","1.1257"
"4108","1.1671","1.1671","1.1671"
"4109","1.1671","1.1671","1.1671"
"4110","1.1829","1.1829","1.1829"
"4111","1.1829","1.1829","1.1829"
"4112","1.1645","1.1645","1.1645"
"4113","1.1645","1.1645","1.1645"
"4114","1.2129","1.2129","1.2129"
"4115","1.2129","1.2129","1.2129"
"4116","1.2716","1.2716","1.2716"
"4117","1.2716","1.2716","1.2716"
"4118","1.1419","1.1419","1.1419"
"4119","1.1419","1.1419","1.1419"
"4120","1.1668","1.1668","1.1668"
"4121","1.1668","1.1668","1.1668"
"4122","1.1895","1.1895","1.1895"
"4123","1.1895","1.1895","1.1895"
"4124","1.1033","1.1033","1.1033"
"4125","1.1033","1.1033","1.1033"
"4126","1.1892","1.1892","1.1892"
"4127","1.1892","1.1892","1.1892"
"4128","1.2478","1.2478","1.2478"
"4129","1.2478","1.2478","1.2478"
"4130","1.2234","1.2234","1.2234"
"4131","1.2234","1.2234","1.2234"
"4132","1.1414","1.1414","1.1414"
"4133","1.1414","1.1414","1.1414"
"4134","1.1306","1.1306","1.1306"
"4135","1.1306","1.1306","1.1306"
"4136","1.2771","1.2771","1.2771"
"4137","1.2771","1.2771","1.2771"
"4138","1.2781","1.2781","1.2781"
"4139","1.2781","1.2781","1.2781"
"4140","1.1989","1.1989","1.1989"
"4141","1.1989","1.1989","1.1989"
"4142","1.295","1.295","1.295"
"4143","1.295","1.295","1.295"
"4144","1.3287","1.3287","1.3287"
"4145","1.3287","1.3287","1.3287"
"4146","1.1931","1.1931","1.1931"
"4147","1.1931","1.1931","1.1931"
"4148","1.2517","1.2517","1.2517"
"4149","1.2517","1.2517","1.2517"
"4150","1.2221","1.2221","1.2221"
"4151","1.2221","1.2221","1.2221"
"4152","1.1974","1.1974","1.1974"
"4153","1.1974","1.1974","1.1974"
"4154","1.19","1.19","1.19"
"4155","1.19","1.19","1.19"
"4156","1.1201","1.1201","1.1201"
"4157","1.1201","1.1201","1.1201"
"4158","1.2472","1.2472","1.2472"
"4159","1.2472","1.2472","1.2472"
"4160","1.2217","1.2217","1.2217"
"4161","1.2217","1.2217","1.2217"
"4162","1.2005","1.2005","1.2005"
"4163","1.2005","1.2005","1.2005"
"4164","1.1139","1.1139","1.1139"
"4165","1.1139","1.1139","1.1139"
"4166","1.3447","1.3447","1.3447"
"4167","1.3447","1.3447","1.3447"
"4168","1.1403","1.1403","1.1403"
"4169","1.1403","1.1403","1.1403"
"4170","1.1714","1.1714","1.1714"
"4171","1.1714","1.1714","1.1714"
"4172","1.1644","1.1644","1.1644"
"4173","1.1644","1.1644","1.1644"
"4174","1.1915","1.1915","1.1915"
"4175","1.1915","1.1915","1.1915"
"4176","1.1971","1.1971","1.1971"
"4177","1.1971","1.1971","1.1971"
"4178","1.2212","1.2212","1.2212"
"4179","1.2212","1.2212","1.2212"
"4180","1.1834","1.1834","1.1834"
"4181","1.1834","1.1834","1.1834"
"4182","1.2223","1.2223","1.2223"
"4183","1.2223","1.2223","1.2223"
"4184","1.1963","1.1963","1.1963"
"4185","1.1963","1.1963","1.1963"
"4186","1.2373","1.2373","1.2373"
"4187","1.2373","1.2373","1.2373"
"4188","1.2947","1.2947","1.2947"
"4189","1.2947","1.2947","1.2947"
"4190","1.1574","1.1574","1.1574"
"4191","1.1574","1.1574","1.1574"
"4192","1.3927","1.3927","1.3927"
"4193","1.3927","1.3927","1.3927"
"4194","1.2537","1.2537","1.2537"
"4195","1.2537","1.2537","1.2537"
"4196","1.2977","1.2977","1.2977"
"4197","1.2977","1.2977","1.2977"
"4198","1.152","1.152","1.152"
"4199","1.152","1.152","1.152"
"4200","1.1755","1.1755","1.1755"
"4201","1.1755","1.1755","1.1755"
"4202","1.2239","1.2239","1.2239"
"4203","1.2239","1.2239","1.2239"
"4204","1.2609","1.2609","1.2609"
"4205","1.2609","1.2609","1.2609"
"4206","1.0695","1.0695","1.0695"
"4207","1.0695","1.0695","1.0695"
"4208","1.1488","1.1488","1.1488"
"4209","1.1488","1.1488","1.1488"
"4210","1.2329","1.2329","1.2329"
"4211","1.2329","1.2329","1.2329"
"4212","1.1744","1.1744","1.1744"
"4213","1.1744","1.1744","1.1744"
"4214","1.171","1.171","1.171"
"4215","1.171","1.171","1.171"
"4216","1.2063","1.2063","1.2063"
"4217","1.2063","1.2063","1.2063"
"4218","1.1883","1.1883","1.1883"
"4219","1.1883","1.1883","1.1883"
"4220","1.1297","1.1297","1.1297"
"4221","1.1297","1.1297","1.1297"
"4222","1.3285","1.3285","1.3285"
"4223","1.3285","1.3285","1.3285"
"4224","1.2399","1.2399","1.2399"
"4225","1.2399","1.2399","1.2399"
"4226","1.1951","1.1951","1.1951"
"4227","1.1951","1.1951","1.1951"
"4228","1.1428","1.1428","1.1428"
"4229","1.1428","1.1428","1.1428"
"4230","1.1219","1.1219","1.1219"
"4231","1.1219","1.1219","1.1219"
"4232","1.1149","1.1149","1.1149"
"4233","1.1149","1.1149","1.1149"
"4234","1.2153","1.2153","1.2153"
"4235","1.2153","1.2153","1.2153"
"4236","1.1742","1.1742","1.1742"
"4237","1.1742","1.1742","1.1742"
"4238","1.0608","1.0608","1.0608"
"4239","1.0608","1.0608","1.0608"
"4240","1.3709","1.3709","1.3709"
"4241","1.3709","1.3709","1.3709"
"4242","1.2478","1.2478","1.2478"
"4243","1.2478","1.2478","1.2478"
"4244","1.2087","1.2087","1.2087"
"4245","1.2087","1.2087","1.2087"
"4246","1.2284","1.2284","1.2284"
"4247","1.2284","1.2284","1.2284"
"4248","1.2824","1.2824","1.2824"
"4249","1.2824","1.2824","1.2824"
"4250","1.2314","1.2314","1.2314"
"4251","1.2314","1.2314","1.2314"
"4252","1.1361","1.1361","1.1361"
"4253","1.1361","1.1361","1.1361"
"4254","1.2822","1.2822","1.2822"
"4255","1.2822","1.2822","1.2822"
"4256","1.2373","1.2373","1.2373"
"4257","1.2373","1.2373","1.2373"
"4258","1.0967","1.0967","1.0967"
"4259","1.0967","1.0967","1.0967"
"4260","1.138","1.138","1.138"
"4261","1.138","1.138","1.138"
"4262","1.1779","1.1779","1.1779"
"4263","1.1779","1.1779","1.1779"
"4264","1.1603","1.1603","1.1603"
"4265","1.1603","1.1603","1.1603"
"4266","1.1919","1.1919","1.1919"
"4267","1.1919","1.1919","1.1919"
"4268","1.2418","1.2418","1.2418"
"4269","1.2418","1.2418","1.2418"
"4270","1.2496","1.2496","1.2496"
"4271","1.2496","1.2496","1.2496"
"4272","1.2636","1.2636","1.2636"
"4273","1.2636","1.2636","1.2636"
"4274","1.3169","1.3169","1.3169"
"4275","1.3169","1.3169","1.3169"
"4276","1.2096","1.2096","1.2096"
"4277","1.2096","1.2096","1.2096"
"4278","1.207","1.207","1.207"
"4279","1.207","1.207","1.207"
"4280","1.1187","1.1187","1.1187"
"4281","1.1187","1.1187","1.1187"
"4282","1.2049","1.2049","1.2049"
"4283","1.2049","1.2049","1.2049"
"4284","1.0564","1.0564","1.0564"
"4285","1.0564","1.0564","1.0564"
"4286","1.2673","1.2673","1.2673"
"4287","1.2673","1.2673","1.2673"
"4288","1.094","1.094","1.094"
"4289","1.094","1.094","1.094"
"4290","1.2151","1.2151","1.2151"
"4291","1.2151","1.2151","1.2151"
"4292","1.3038","1.3038","1.3038"
"4293","1.3038","1.3038","1.3038"
"4294","1.2663","1.2663","1.2663"
"4295","1.2663","1.2663","1.2663"
"4296","1.2288","1.2288","1.2288"
"4297","1.2288","1.2288","1.2288"
"4298","1.1838","1.1838","1.1838"
"4299","1.1838","1.1838","1.1838"
"4300","1.1442","1.1442","1.1442"
"4301","1.1442","1.1442","1.1442"
"4302","1.1801","1.1801","1.1801"
"4303","1.1801","1.1801","1.1801"
"4304","1.2066","1.2066","1.2066"
"4305","1.2066","1.2066","1.2066"
"4306","1.1282","1.1282","1.1282"
"4307","1.1282","1.1282","1.1282"
"4308","1.2615","1.2615","1.2615"
"4309","1.2615","1.2615","1.2615"
"4310","1.1027","1.1027","1.1027"
"4311","1.1027","1.1027","1.1027"
"4312","1.2463","1.2463","1.2463"
"4313","1.2463","1.2463","1.2463"
"4314","1.3219","1.3219","1.3219"
"4315","1.3219","1.3219","1.3219"
"4316","1.2756","1.2756","1.2756"
"4317","1.2756","1.2756","1.2756"
"4318","1.1706","1.1706","1.1706"
"4319","1.1706","1.1706","1.1706"
"4320","1.1897","1.1897","1.1897"
"4321","1.1897","1.1897","1.1897"
"4322","1.2063","1.2063","1.2063"
"4323","1.2063","1.2063","1.2063"
"4324","1.1872","1.1872","1.1872"
"4325","1.1872","1.1872","1.1872"
"4326","1.228","1.228","1.228"
"4327","1.228","1.228","1.228"
"4328","1.2037","1.2037","1.2037"
"4329","1.2037","1.2037","1.2037"
"4330","1.1628","1.1628","1.1628"
"4331","1.1628","1.1628","1.1628"
"4332","1.21","1.21","1.21"
"4333","1.21","1.21","1.21"
"4334","1.0427","1.0427","1.0427"
"4335","1.0427","1.0427","1.0427"
"4336","1.2532","1.2532","1.2532"
"4337","1.2532","1.2532","1.2532"
"4338","1.1701","1.1701","1.1701"
"4339","1.1701","1.1701","1.1701"
"4340","1.222","1.222","1.222"
"4341","1.222","1.222","1.222"
"4342","1.2553","1.2553","1.2553"
"4343","1.2553","1.2553","1.2553"
"4344","1.1498","1.1498","1.1498"
"4345","1.1498","1.1498","1.1498"
"4346","1.1839","1.1839","1.1839"
"4347","1.1839","1.1839","1.1839"
"4348","1.2124","1.2124","1.2124"
"4349","1.2124","1.2124","1.2124"
"4350","1.2533","1.2533","1.2533"
"4351","1.2533","1.2533","1.2533"
"4352","1.2286","1.2286","1.2286"
"4353","1.2286","1.2286","1.2286"
"4354","1.1653","1.1653","1.1653"
"4355","1.1653","1.1653","1.1653"
"4356","1.1557","1.1557","1.1557"
"4357","1.1557","1.1557","1.1557"
"4358","1.2672","1.2672","1.2672"
"4359","1.2672","1.2672","1.2672"
"4360","1.193","1.193","1.193"
"4361","1.193","1.193","1.193"
"4362","1.3291","1.3291","1.3291"
"4363","1.3291","1.3291","1.3291"
"4364","1.1503","1.1503","1.1503"
"4365","1.1503","1.1503","1.1503"
"4366","1.24","1.24","1.24"
"4367","1.24","1.24","1.24"
"4368","1.1058","1.1058","1.1058"
"4369","1.1058","1.1058","1.1058"
"4370","1.3051","1.3051","1.3051"
"4371","1.3051","1.3051","1.3051"
"4372","1.1267","1.1267","1.1267"
"4373","1.1267","1.1267","1.1267"
"4374","1.2191","1.2191","1.2191"
"4375","1.2191","1.2191","1.2191"
"4376","1.2312","1.2312","1.2312"
"4377","1.2312","1.2312","1.2312"
"4378","1.2415","1.2415","1.2415"
"4379","1.2415","1.2415","1.2415"
"4380","1.1365","1.1365","1.1365"
"4381","1.1365","1.1365","1.1365"
"4382","1.2472","1.2472","1.2472"
"4383","1.2472","1.2472","1.2472"
"4384","1.1606","1.1606","1.1606"
"4385","1.1606","1.1606","1.1606"
"4386","1.2245","1.2245","1.2245"
"4387","1.2245","1.2245","1.2245"
"4388","1.2224","1.2224","1.2224"
"4389","1.2224","1.2224","1.2224"
"4390","1.1604","1.1604","1.1604"
"4391","1.1604","1.1604","1.1604"
"4392","1.2948","1.2948","1.2948"
"4393","1.2948","1.2948","1.2948"
"4394","1.1695","1.1695","1.1695"
"4395","1.1695","1.1695","1.1695"
"4396","1.171","1.171","1.171"
"4397","1.171","1.171","1.171"
"4398","1.2045","1.2045","1.2045"
"4399","1.2045","1.2045","1.2045"
"4400","1.1587","1.1587","1.1587"
"4401","1.1587","1.1587","1.1587"
"4402","1.1492","1.1492","1.1492"
"4403","1.1492","1.1492","1.1492"
"4404","1.167","1.167","1.167"
"4405","1.167","1.167","1.167"
"4406","1.2424","1.2424","1.2424"
"4407","1.2424","1.2424","1.2424"
"4408","1.2516","1.2516","1.2516"
"4409","1.2516","1.2516","1.2516"
"4410","1.1931","1.1931","1.1931"
"4411","1.1931","1.1931","1.1931"
"4412","1.2015","1.2015","1.2015"
"4413","1.2015","1.2015","1.2015"
"4414","1.2971","1.2971","1.2971"
"4415","1.2971","1.2971","1.2971"
"4416","1.2273","1.2273","1.2273"
"4417","1.2273","1.2273","1.2273"
"4418","1.2531","1.2531","1.2531"
"4419","1.2531","1.2531","1.2531"
"4420","1.2859","1.2859","1.2859"
"4421","1.2859","1.2859","1.2859"
"4422","1.1699","1.1699","1.1699"
"4423","1.1699","1.1699","1.1699"
"4424","1.1501","1.1501","1.1501"
"4425","1.1501","1.1501","1.1501"
"4426","1.2995","1.2995","1.2995"
"4427","1.2995","1.2995","1.2995"
"4428","1.2493","1.2493","1.2493"
"4429","1.2493","1.2493","1.2493"
"4430","1.2361","1.2361","1.2361"
"4431","1.2361","1.2361","1.2361"
"4432","1.1696","1.1696","1.1696"
"4433","1.1696","1.1696","1.1696"
"4434","1.2116","1.2116","1.2116"
"4435","1.2116","1.2116","1.2116"
"4436","1.1783","1.1783","1.1783"
"4437","1.1783","1.1783","1.1783"
"4438","1.1744","1.1744","1.1744"
"4439","1.1744","1.1744","1.1744"
"4440","1.1209","1.1209","1.1209"
"4441","1.1209","1.1209","1.1209"
"4442","1.1263","1.1263","1.1263"
"4443","1.1263","1.1263","1.1263"
"4444","1.1574","1.1574","1.1574"
"4445","1.1574","1.1574","1.1574"
"4446","1.2123","1.2123","1.2123"
"4447","1.2123","1.2123","1.2123"
"4448","1.1447","1.1447","1.1447"
"4449","1.1447","1.1447","1.1447"
"4450","1.29","1.29","1.29"
"4451","1.29","1.29","1.29"
"4452","1.1205","1.1205","1.1205"
"4453","1.1205","1.1205","1.1205"
"4454","1.0152","1.0152","1.0152"
"4455","1.0152","1.0152","1.0152"
"4456","1.135","1.135","1.135"
"4457","1.135","1.135","1.135"
"4458","1.2105","1.2105","1.2105"
"4459","1.2105","1.2105","1.2105"
"4460","1.1871","1.1871","1.1871"
"4461","1.1871","1.1871","1.1871"
"4462","1.0672","1.0672","1.0672"
"4463","1.0672","1.0672","1.0672"
"4464","1.2325","1.2325","1.2325"
"4465","1.2325","1.2325","1.2325"
"4466","1.2463","1.2463","1.2463"
"4467","1.2463","1.2463","1.2463"
"4468","1.2747","1.2747","1.2747"
"4469","1.2747","1.2747","1.2747"
"4470","1.2067","1.2067","1.2067"
"4471","1.2067","1.2067","1.2067"
"4472","1.2862","1.2862","1.2862"
"4473","1.2862","1.2862","1.2862"
"4474","1.1047","1.1047","1.1047"
"4475","1.1047","1.1047","1.1047"
"4476","1.0593","1.0593","1.0593"
"4477","1.0593","1.0593","1.0593"
"4478","1.1875","1.1875","1.1875"
"4479","1.1875","1.1875","1.1875"
"4480","1.1948","1.1948","1.1948"
"4481","1.1948","1.1948","1.1948"
"4482","1.2238","1.2238","1.2238"
"4483","1.2238","1.2238","1.2238"
"4484","1.2426","1.2426","1.2426"
"4485","1.2426","1.2426","1.2426"
"4486","1.2141","1.2141","1.2141"
"4487","1.2141","1.2141","1.2141"
"4488","1.0498","1.0498","1.0498"
"4489","1.0498","1.0498","1.0498"
"4490","1.0462","1.0462","1.0462"
"4491","1.0462","1.0462","1.0462"
"4492","1.2467","1.2467","1.2467"
"4493","1.2467","1.2467","1.2467"
"4494","1.267","1.267","1.267"
"4495","1.267","1.267","1.267"
"4496","1.1297","1.1297","1.1297"
"4497","1.1297","1.1297","1.1297"
"4498","1.1502","1.1502","1.1502"
"4499","1.1502","1.1502","1.1502"
"4500","1.1986","1.1986","1.1986"
"4501","1.1986","1.1986","1.1986"
"4502","1.1807","1.1807","1.1807"
"4503","1.1807","1.1807","1.1807"
"4504","1.2735","1.2735","1.2735"
"4505","1.2735","1.2735","1.2735"
"4506","1.1547","1.1547","1.1547"
"4507","1.1547","1.1547","1.1547"
"4508","1.1849","1.1849","1.1849"
"4509","1.1849","1.1849","1.1849"
"4510","1.1933","1.1933","1.1933"
"4511","1.1933","1.1933","1.1933"
"4512","1.1999","1.1999","1.1999"
"4513","1.1999","1.1999","1.1999"
"4514","1.1752","1.1752","1.1752"
"4515","1.1752","1.1752","1.1752"
"4516","1.1342","1.1342","1.1342"
"4517","1.1342","1.1342","1.1342"
"4518","1.1919","1.1919","1.1919"
"4519","1.1919","1.1919","1.1919"
"4520","1.1384","1.1384","1.1384"
"4521","1.1384","1.1384","1.1384"
"4522","1.221","1.221","1.221"
"4523","1.221","1.221","1.221"
"4524","1.1676","1.1676","1.1676"
"4525","1.1676","1.1676","1.1676"
"4526","1.1344","1.1344","1.1344"
"4527","1.1344","1.1344","1.1344"
"4528","1.1091","1.1091","1.1091"
"4529","1.1091","1.1091","1.1091"
"4530","1.0661","1.0661","1.0661"
"4531","1.0661","1.0661","1.0661"
"4532","1.1971","1.1971","1.1971"
"4533","1.1971","1.1971","1.1971"
"4534","1.1384","1.1384","1.1384"
"4535","1.1384","1.1384","1.1384"
"4536","1.0818","1.0818","1.0818"
"4537","1.0818","1.0818","1.0818"
"4538","1.0878","1.0878","1.0878"
"4539","1.0878","1.0878","1.0878"
"4540","1.1635","1.1635","1.1635"
"4541","1.1635","1.1635","1.1635"
"4542","1.1309","1.1309","1.1309"
"4543","1.1309","1.1309","1.1309"
"4544","1.146","1.146","1.146"
"4545","1.146","1.146","1.146"
"4546","1.1613","1.1613","1.1613"
"4547","1.1613","1.1613","1.1613"
"4548","1.1565","1.1565","1.1565"
"4549","1.1565","1.1565","1.1565"
"4550","1.178","1.178","1.178"
"4551","1.178","1.178","1.178"
"4552","1.1777","1.1777","1.1777"
"4553","1.1777","1.1777","1.1777"
"4554","1.1732","1.1732","1.1732"
"4555","1.1732","1.1732","1.1732"
"4556","1.07","1.07","1.07"
"4557","1.07","1.07","1.07"
"4558","1.1264","1.1264","1.1264"
"4559","1.1264","1.1264","1.1264"
"4560","1.2334","1.2334","1.2334"
"4561","1.2334","1.2334","1.2334"
"4562","1.0511","1.0511","1.0511"
"4563","1.0511","1.0511","1.0511"
"4564","1.1692","1.1692","1.1692"
"4565","1.1692","1.1692","1.1692"
"4566","1.1988","1.1988","1.1988"
"4567","1.1988","1.1988","1.1988"
"4568","1.1772","1.1772","1.1772"
"4569","1.1772","1.1772","1.1772"
"4570","1.1684","1.1684","1.1684"
"4571","1.1684","1.1684","1.1684"
"4572","1.3144","1.3144","1.3144"
"4573","1.3144","1.3144","1.3144"
"4574","1.1703","1.1703","1.1703"
"4575","1.1703","1.1703","1.1703"
"4576","1.1862","1.1862","1.1862"
"4577","1.1862","1.1862","1.1862"
"4578","1.2394","1.2394","1.2394"
"4579","1.2394","1.2394","1.2394"
"4580","1.2072","1.2072","1.2072"
"4581","1.2072","1.2072","1.2072"
"4582","1.1876","1.1876","1.1876"
"4583","1.1876","1.1876","1.1876"
"4584","1.1663","1.1663","1.1663"
"4585","1.1663","1.1663","1.1663"
"4586","1.1747","1.1747","1.1747"
"4587","1.1747","1.1747","1.1747"
"4588","1.1094","1.1094","1.1094"
"4589","1.1094","1.1094","1.1094"
"4590","1.04","1.04","1.04"
"4591","1.04","1.04","1.04"
"4592","1.1828","1.1828","1.1828"
"4593","1.1828","1.1828","1.1828"
"4594","1.1738","1.1738","1.1738"
"4595","1.1738","1.1738","1.1738"
"4596","1.158","1.158","1.158"
"4597","1.158","1.158","1.158"
"4598","1.1706","1.1706","1.1706"
"4599","1.1706","1.1706","1.1706"
"4600","1.1749","1.1749","1.1749"
"4601","1.1749","1.1749","1.1749"
"4602","1.1521","1.1521","1.1521"
"4603","1.1521","1.1521","1.1521"
"4604","1.2504","1.2504","1.2504"
"4605","1.2504","1.2504","1.2504"
"4606","1.1719","1.1719","1.1719"
"4607","1.1719","1.1719","1.1719"
"4608","1.2585","1.2585","1.2585"
"4609","1.2585","1.2585","1.2585"
"4610","1.1806","1.1806","1.1806"
"4611","1.1806","1.1806","1.1806"
"4612","1.1162","1.1162","1.1162"
"4613","1.1162","1.1162","1.1162"
"4614","1.0571","1.0571","1.0571"
"4615","1.0571","1.0571","1.0571"
"4616","1.1156","1.1156","1.1156"
"4617","1.1156","1.1156","1.1156"
"4618","1.0775","1.0775","1.0775"
"4619","1.0775","1.0775","1.0775"
"4620","1.1442","1.1442","1.1442"
"4621","1.1442","1.1442","1.1442"
"4622","1.1395","1.1395","1.1395"
"4623","1.1395","1.1395","1.1395"
"4624","1.0662","1.0662","1.0662"
"4625","1.0662","1.0662","1.0662"
"4626","1.1134","1.1134","1.1134"
"4627","1.1134","1.1134","1.1134"
"4628","1.2253","1.2253","1.2253"
"4629","1.2253","1.2253","1.2253"
"4630","1.1449","1.1449","1.1449"
"4631","1.1449","1.1449","1.1449"
"4632","1.0968","1.0968","1.0968"
"4633","1.0968","1.0968","1.0968"
"4634","1.2138","1.2138","1.2138"
"4635","1.2138","1.2138","1.2138"
"4636","1.2194","1.2194","1.2194"
"4637","1.2194","1.2194","1.2194"
"4638","1.1611","1.1611","1.1611"
"4639","1.1611","1.1611","1.1611"
"4640","1.1619","1.1619","1.1619"
"4641","1.1619","1.1619","1.1619"
"4642","1.2136","1.2136","1.2136"
"4643","1.2136","1.2136","1.2136"
"4644","1.0674","1.0674","1.0674"
"4645","1.0674","1.0674","1.0674"
"4646","1.1819","1.1819","1.1819"
"4647","1.1819","1.1819","1.1819"
"4648","1.2228","1.2228","1.2228"
