"Step","gallant-terrain-3 - train/loss","gallant-terrain-3 - train/loss__MIN","gallant-terrain-3 - train/loss__MAX"
"5846","1.1658","1.1658","1.1658"
"5847","1.1658","1.1658","1.1658"
"5848","1.032","1.032","1.032"
"5849","1.032","1.032","1.032"
"5850","1.0347","1.0347","1.0347"
"5851","1.0347","1.0347","1.0347"
"5852","1.1287","1.1287","1.1287"
"5853","1.1287","1.1287","1.1287"
"5854","1.2928","1.2928","1.2928"
"5855","1.2928","1.2928","1.2928"
"5856","1.1176","1.1176","1.1176"
"5857","1.1176","1.1176","1.1176"
"5858","1.1428","1.1428","1.1428"
"5859","1.1428","1.1428","1.1428"
"5860","1.1634","1.1634","1.1634"
"5861","1.1634","1.1634","1.1634"
"5862","1.189","1.189","1.189"
"5863","1.189","1.189","1.189"
"5864","1.1016","1.1016","1.1016"
"5865","1.1016","1.1016","1.1016"
"5866","1.0561","1.0561","1.0561"
"5867","1.0561","1.0561","1.0561"
"5868","1.2124","1.2124","1.2124"
"5869","1.2124","1.2124","1.2124"
"5870","1.2131","1.2131","1.2131"
"5871","1.2131","1.2131","1.2131"
"5872","1.1874","1.1874","1.1874"
"5873","1.1874","1.1874","1.1874"
"5874","1.1551","1.1551","1.1551"
"5875","1.1551","1.1551","1.1551"
"5876","1.0788","1.0788","1.0788"
"5877","1.0788","1.0788","1.0788"
"5878","1.2131","1.2131","1.2131"
"5879","1.2131","1.2131","1.2131"
"5880","1.0607","1.0607","1.0607"
"5881","1.0607","1.0607","1.0607"
"5882","1.2113","1.2113","1.2113"
"5883","1.2113","1.2113","1.2113"
"5884","1.2617","1.2617","1.2617"
"5885","1.2617","1.2617","1.2617"
"5886","1.0659","1.0659","1.0659"
"5887","1.0659","1.0659","1.0659"
"5888","1.1685","1.1685","1.1685"
"5889","1.1685","1.1685","1.1685"
"5890","1.2354","1.2354","1.2354"
"5891","1.2354","1.2354","1.2354"
"5892","1.2016","1.2016","1.2016"
"5893","1.2016","1.2016","1.2016"
"5894","1.0189","1.0189","1.0189"
"5895","1.0189","1.0189","1.0189"
"5896","1.1244","1.1244","1.1244"
"5897","1.1244","1.1244","1.1244"
"5898","1.1684","1.1684","1.1684"
"5899","1.1684","1.1684","1.1684"
"5900","1.0658","1.0658","1.0658"
"5901","1.0658","1.0658","1.0658"
"5902","1.1325","1.1325","1.1325"
"5903","1.1325","1.1325","1.1325"
"5904","1.2935","1.2935","1.2935"
"5905","1.2935","1.2935","1.2935"
"5906","1.2765","1.2765","1.2765"
"5907","1.2765","1.2765","1.2765"
"5908","1.2116","1.2116","1.2116"
"5909","1.2116","1.2116","1.2116"
"5910","1.1093","1.1093","1.1093"
"5911","1.1093","1.1093","1.1093"
"5912","1.2204","1.2204","1.2204"
"5913","1.2204","1.2204","1.2204"
"5914","1.2091","1.2091","1.2091"
"5915","1.2091","1.2091","1.2091"
"5916","1.0731","1.0731","1.0731"
"5917","1.0731","1.0731","1.0731"
"5918","1.133","1.133","1.133"
"5919","1.133","1.133","1.133"
"5920","1.2746","1.2746","1.2746"
"5921","1.2746","1.2746","1.2746"
"5922","1.1475","1.1475","1.1475"
"5923","1.1475","1.1475","1.1475"
"5924","1.256","1.256","1.256"
"5925","1.256","1.256","1.256"
"5926","1.3458","1.3458","1.3458"
"5927","1.3458","1.3458","1.3458"
"5928","1.2433","1.2433","1.2433"
"5929","1.2433","1.2433","1.2433"
"5930","1.1462","1.1462","1.1462"
"5931","1.1462","1.1462","1.1462"
"5932","1.2703","1.2703","1.2703"
"5933","1.2703","1.2703","1.2703"
"5934","1.2724","1.2724","1.2724"
"5935","1.2724","1.2724","1.2724"
"5936","1.1694","1.1694","1.1694"
"5937","1.1694","1.1694","1.1694"
"5938","1.1906","1.1906","1.1906"
"5939","1.1906","1.1906","1.1906"
"5940","1.1875","1.1875","1.1875"
"5941","1.1875","1.1875","1.1875"
"5942","1.0657","1.0657","1.0657"
"5943","1.0657","1.0657","1.0657"
"5944","1.1568","1.1568","1.1568"
"5945","1.1568","1.1568","1.1568"
"5946","1.2275","1.2275","1.2275"
"5947","1.2275","1.2275","1.2275"
"5948","1.0649","1.0649","1.0649"
"5949","1.0649","1.0649","1.0649"
"5950","1.133","1.133","1.133"
"5951","1.133","1.133","1.133"
"5952","1.1374","1.1374","1.1374"
"5953","1.1374","1.1374","1.1374"
"5954","1.1779","1.1779","1.1779"
"5955","1.1779","1.1779","1.1779"
"5956","1.171","1.171","1.171"
"5957","1.171","1.171","1.171"
"5958","1.1878","1.1878","1.1878"
"5959","1.1878","1.1878","1.1878"
"5960","1.1069","1.1069","1.1069"
"5961","1.1069","1.1069","1.1069"
"5962","1.1087","1.1087","1.1087"
"5963","1.1087","1.1087","1.1087"
"5964","1.1159","1.1159","1.1159"
"5965","1.1159","1.1159","1.1159"
"5966","1.1008","1.1008","1.1008"
"5967","1.1008","1.1008","1.1008"
"5968","1.1943","1.1943","1.1943"
"5969","1.1943","1.1943","1.1943"
"5970","1.2642","1.2642","1.2642"
"5971","1.2642","1.2642","1.2642"
"5972","1.0869","1.0869","1.0869"
"5973","1.0869","1.0869","1.0869"
"5974","1.2411","1.2411","1.2411"
"5975","1.2411","1.2411","1.2411"
"5976","1.2201","1.2201","1.2201"
"5977","1.2201","1.2201","1.2201"
"5978","1.1971","1.1971","1.1971"
"5979","1.1971","1.1971","1.1971"
"5980","1.2041","1.2041","1.2041"
"5981","1.2041","1.2041","1.2041"
"5982","1.2052","1.2052","1.2052"
"5983","1.2052","1.2052","1.2052"
"5984","1.1862","1.1862","1.1862"
"5985","1.1862","1.1862","1.1862"
"5986","1.136","1.136","1.136"
"5987","1.136","1.136","1.136"
"5988","1.0664","1.0664","1.0664"
"5989","1.0664","1.0664","1.0664"
"5990","0.9927","0.9927","0.9927"
"5991","0.9927","0.9927","0.9927"
"5992","1.2662","1.2662","1.2662"
"5993","1.2662","1.2662","1.2662"
"5994","1.2827","1.2827","1.2827"
"5995","1.2827","1.2827","1.2827"
"5996","1.2172","1.2172","1.2172"
"5997","1.2172","1.2172","1.2172"
"5998","1.1584","1.1584","1.1584"
"5999","1.1584","1.1584","1.1584"
"6000","1.156","1.156","1.156"
"6001","1.156","1.156","1.156"
"6002","1.1999","1.1999","1.1999"
"6003","1.1999","1.1999","1.1999"
"6004","1.1449","1.1449","1.1449"
"6005","1.1449","1.1449","1.1449"
"6006","1.2463","1.2463","1.2463"
"6007","1.2463","1.2463","1.2463"
"6008","1.1766","1.1766","1.1766"
"6009","1.1766","1.1766","1.1766"
"6012","1.0835","1.0835","1.0835"
"6013","1.0835","1.0835","1.0835"
"6014","1.1825","1.1825","1.1825"
"6015","1.1825","1.1825","1.1825"
"6016","1.2254","1.2254","1.2254"
"6017","1.2254","1.2254","1.2254"
"6018","1.1452","1.1452","1.1452"
"6019","1.1452","1.1452","1.1452"
"6020","1.2125","1.2125","1.2125"
"6021","1.2125","1.2125","1.2125"
"6022","1.2112","1.2112","1.2112"
"6023","1.2112","1.2112","1.2112"
"6024","1.1556","1.1556","1.1556"
"6025","1.1556","1.1556","1.1556"
"6026","1.1976","1.1976","1.1976"
"6027","1.1976","1.1976","1.1976"
"6028","1.0705","1.0705","1.0705"
"6029","1.0705","1.0705","1.0705"
"6030","1.1615","1.1615","1.1615"
"6031","1.1615","1.1615","1.1615"
"6032","1.1261","1.1261","1.1261"
"6033","1.1261","1.1261","1.1261"
"6034","1.2148","1.2148","1.2148"
"6035","1.2148","1.2148","1.2148"
"6036","1.2749","1.2749","1.2749"
"6037","1.2749","1.2749","1.2749"
"6038","1.2033","1.2033","1.2033"
"6039","1.2033","1.2033","1.2033"
"6040","1.2128","1.2128","1.2128"
"6041","1.2128","1.2128","1.2128"
"6042","1.0983","1.0983","1.0983"
"6043","1.0983","1.0983","1.0983"
"6044","1.1274","1.1274","1.1274"
"6045","1.1274","1.1274","1.1274"
"6046","1.1285","1.1285","1.1285"
"6047","1.1285","1.1285","1.1285"
"6048","1.2938","1.2938","1.2938"
"6049","1.2938","1.2938","1.2938"
"6050","1.1174","1.1174","1.1174"
"6051","1.1174","1.1174","1.1174"
"6052","1.197","1.197","1.197"
"6053","1.197","1.197","1.197"
"6054","1.1408","1.1408","1.1408"
"6055","1.1408","1.1408","1.1408"
"6056","1.1951","1.1951","1.1951"
"6057","1.1951","1.1951","1.1951"
"6058","1.1304","1.1304","1.1304"
"6059","1.1304","1.1304","1.1304"
"6060","1.1603","1.1603","1.1603"
"6061","1.1603","1.1603","1.1603"
"6062","1.1308","1.1308","1.1308"
"6063","1.1308","1.1308","1.1308"
"6064","1.1977","1.1977","1.1977"
"6065","1.1977","1.1977","1.1977"
"6066","1.1407","1.1407","1.1407"
"6067","1.1407","1.1407","1.1407"
"6068","1.299","1.299","1.299"
"6069","1.299","1.299","1.299"
"6070","1.3103","1.3103","1.3103"
"6071","1.3103","1.3103","1.3103"
"6072","1.1889","1.1889","1.1889"
"6073","1.1889","1.1889","1.1889"
"6074","1.0987","1.0987","1.0987"
"6075","1.0987","1.0987","1.0987"
"6076","1.2596","1.2596","1.2596"
"6077","1.2596","1.2596","1.2596"
"6078","1.1694","1.1694","1.1694"
"6079","1.1694","1.1694","1.1694"
"6080","1.2473","1.2473","1.2473"
"6081","1.2473","1.2473","1.2473"
"6082","1.2249","1.2249","1.2249"
"6083","1.2249","1.2249","1.2249"
"6084","1.117","1.117","1.117"
"6085","1.117","1.117","1.117"
"6086","1.2305","1.2305","1.2305"
"6087","1.2305","1.2305","1.2305"
"6088","1.1052","1.1052","1.1052"
"6089","1.1052","1.1052","1.1052"
"6090","1.2009","1.2009","1.2009"
"6091","1.2009","1.2009","1.2009"
"6092","1.0766","1.0766","1.0766"
"6093","1.0766","1.0766","1.0766"
"6094","1.0462","1.0462","1.0462"
"6095","1.0462","1.0462","1.0462"
"6096","1.1221","1.1221","1.1221"
"6097","1.1221","1.1221","1.1221"
"6098","1.1237","1.1237","1.1237"
"6099","1.1237","1.1237","1.1237"
"6100","1.0305","1.0305","1.0305"
"6101","1.0305","1.0305","1.0305"
"6102","1.1395","1.1395","1.1395"
"6103","1.1395","1.1395","1.1395"
"6104","1.1292","1.1292","1.1292"
"6105","1.1292","1.1292","1.1292"
"6106","1.1498","1.1498","1.1498"
"6107","1.1498","1.1498","1.1498"
"6108","1.1832","1.1832","1.1832"
"6109","1.1832","1.1832","1.1832"
"6110","1.0824","1.0824","1.0824"
"6111","1.0824","1.0824","1.0824"
"6112","1.077","1.077","1.077"
"6113","1.077","1.077","1.077"
"6114","1.1932","1.1932","1.1932"
"6115","1.1932","1.1932","1.1932"
"6116","1.0467","1.0467","1.0467"
"6117","1.0467","1.0467","1.0467"
"6118","1.1915","1.1915","1.1915"
"6119","1.1915","1.1915","1.1915"
"6120","1.1438","1.1438","1.1438"
"6121","1.1438","1.1438","1.1438"
"6122","1.0754","1.0754","1.0754"
"6123","1.0754","1.0754","1.0754"
"6124","1.091","1.091","1.091"
"6125","1.091","1.091","1.091"
"6126","1.1101","1.1101","1.1101"
"6127","1.1101","1.1101","1.1101"
"6128","1.0742","1.0742","1.0742"
"6129","1.0742","1.0742","1.0742"
"6130","1.1202","1.1202","1.1202"
"6131","1.1202","1.1202","1.1202"
"6132","1.1281","1.1281","1.1281"
"6133","1.1281","1.1281","1.1281"
"6134","1.1824","1.1824","1.1824"
"6135","1.1824","1.1824","1.1824"
"6136","1.0506","1.0506","1.0506"
"6137","1.0506","1.0506","1.0506"
"6138","1.1744","1.1744","1.1744"
"6139","1.1744","1.1744","1.1744"
"6140","1.1651","1.1651","1.1651"
"6141","1.1651","1.1651","1.1651"
"6142","1.0807","1.0807","1.0807"
"6143","1.0807","1.0807","1.0807"
"6144","1.2308","1.2308","1.2308"
"6145","1.2308","1.2308","1.2308"
"6146","1.1116","1.1116","1.1116"
"6147","1.1116","1.1116","1.1116"
"6148","1.1856","1.1856","1.1856"
"6149","1.1856","1.1856","1.1856"
"6150","1.183","1.183","1.183"
"6151","1.183","1.183","1.183"
"6152","1.135","1.135","1.135"
"6153","1.135","1.135","1.135"
"6154","1.1431","1.1431","1.1431"
"6155","1.1431","1.1431","1.1431"
"6156","1.1342","1.1342","1.1342"
"6157","1.1342","1.1342","1.1342"
"6158","1.2325","1.2325","1.2325"
"6159","1.2325","1.2325","1.2325"
"6160","1.2369","1.2369","1.2369"
"6161","1.2369","1.2369","1.2369"
"6162","1.1177","1.1177","1.1177"
"6163","1.1177","1.1177","1.1177"
"6164","1.1023","1.1023","1.1023"
"6165","1.1023","1.1023","1.1023"
"6166","1.2761","1.2761","1.2761"
"6167","1.2761","1.2761","1.2761"
"6168","1.1231","1.1231","1.1231"
"6169","1.1231","1.1231","1.1231"
"6170","1.025","1.025","1.025"
"6171","1.025","1.025","1.025"
"6172","1.2083","1.2083","1.2083"
"6173","1.2083","1.2083","1.2083"
"6174","1.0651","1.0651","1.0651"
"6175","1.0651","1.0651","1.0651"
"6176","1.1449","1.1449","1.1449"
"6177","1.1449","1.1449","1.1449"
"6178","1.0758","1.0758","1.0758"
"6179","1.0758","1.0758","1.0758"
"6180","1.2582","1.2582","1.2582"
"6181","1.2582","1.2582","1.2582"
"6182","1.0581","1.0581","1.0581"
"6183","1.0581","1.0581","1.0581"
"6184","0.9953","0.9953","0.9953"
"6185","0.9953","0.9953","0.9953"
"6186","1.0767","1.0767","1.0767"
"6187","1.0767","1.0767","1.0767"
"6188","1.1809","1.1809","1.1809"
"6189","1.1809","1.1809","1.1809"
"6190","1.2355","1.2355","1.2355"
"6191","1.2355","1.2355","1.2355"
"6192","1.1396","1.1396","1.1396"
"6193","1.1396","1.1396","1.1396"
"6194","1.2353","1.2353","1.2353"
"6195","1.2353","1.2353","1.2353"
"6196","1.1655","1.1655","1.1655"
"6197","1.1655","1.1655","1.1655"
"6198","1.1185","1.1185","1.1185"
"6199","1.1185","1.1185","1.1185"
"6200","1.2069","1.2069","1.2069"
"6201","1.2069","1.2069","1.2069"
"6202","1.1191","1.1191","1.1191"
"6203","1.1191","1.1191","1.1191"
"6204","1.2191","1.2191","1.2191"
"6205","1.2191","1.2191","1.2191"
"6206","1.1382","1.1382","1.1382"
"6207","1.1382","1.1382","1.1382"
"6208","1.1749","1.1749","1.1749"
"6209","1.1749","1.1749","1.1749"
"6210","1.1044","1.1044","1.1044"
"6211","1.1044","1.1044","1.1044"
"6212","1.0419","1.0419","1.0419"
"6213","1.0419","1.0419","1.0419"
"6214","1.2014","1.2014","1.2014"
"6215","1.2014","1.2014","1.2014"
"6216","1.1378","1.1378","1.1378"
"6217","1.1378","1.1378","1.1378"
"6218","1.1617","1.1617","1.1617"
"6219","1.1617","1.1617","1.1617"
"6220","1.1425","1.1425","1.1425"
"6221","1.1425","1.1425","1.1425"
"6222","1.2645","1.2645","1.2645"
"6223","1.2645","1.2645","1.2645"
"6224","1.1355","1.1355","1.1355"
"6225","1.1355","1.1355","1.1355"
"6226","1.2028","1.2028","1.2028"
"6227","1.2028","1.2028","1.2028"
"6228","1.1374","1.1374","1.1374"
"6229","1.1374","1.1374","1.1374"
"6230","1.0716","1.0716","1.0716"
"6231","1.0716","1.0716","1.0716"
"6232","1.2078","1.2078","1.2078"
"6233","1.2078","1.2078","1.2078"
"6234","1.1147","1.1147","1.1147"
"6235","1.1147","1.1147","1.1147"
"6236","1.1873","1.1873","1.1873"
"6237","1.1873","1.1873","1.1873"
"6238","1.1359","1.1359","1.1359"
"6239","1.1359","1.1359","1.1359"
"6240","1.2194","1.2194","1.2194"
"6241","1.2194","1.2194","1.2194"
"6242","1.2247","1.2247","1.2247"
"6243","1.2247","1.2247","1.2247"
"6244","1.0708","1.0708","1.0708"
"6245","1.0708","1.0708","1.0708"
"6246","1.2278","1.2278","1.2278"
"6247","1.2278","1.2278","1.2278"
"6248","1.1743","1.1743","1.1743"
"6249","1.1743","1.1743","1.1743"
"6250","1.1156","1.1156","1.1156"
"6251","1.1156","1.1156","1.1156"
"6252","1.1839","1.1839","1.1839"
"6253","1.1839","1.1839","1.1839"
"6254","1.1264","1.1264","1.1264"
"6255","1.1264","1.1264","1.1264"
"6256","1.1711","1.1711","1.1711"
"6257","1.1711","1.1711","1.1711"
"6258","1.1744","1.1744","1.1744"
"6259","1.1744","1.1744","1.1744"
"6260","1.128","1.128","1.128"
"6261","1.128","1.128","1.128"
"6262","1.2218","1.2218","1.2218"
"6263","1.2218","1.2218","1.2218"
"6264","1.0096","1.0096","1.0096"
"6265","1.0096","1.0096","1.0096"
"6266","1.1572","1.1572","1.1572"
"6267","1.1572","1.1572","1.1572"
"6268","1.1477","1.1477","1.1477"
"6269","1.1477","1.1477","1.1477"
"6270","1.1375","1.1375","1.1375"
"6271","1.1375","1.1375","1.1375"
"6272","1.1379","1.1379","1.1379"
"6273","1.1379","1.1379","1.1379"
"6274","1.1792","1.1792","1.1792"
"6275","1.1792","1.1792","1.1792"
"6276","1.1431","1.1431","1.1431"
"6277","1.1431","1.1431","1.1431"
"6278","1.052","1.052","1.052"
"6279","1.052","1.052","1.052"
"6280","1.1253","1.1253","1.1253"
"6281","1.1253","1.1253","1.1253"
"6282","1.0543","1.0543","1.0543"
"6283","1.0543","1.0543","1.0543"
"6284","1.0849","1.0849","1.0849"
"6285","1.0849","1.0849","1.0849"
"6286","1.3195","1.3195","1.3195"
"6287","1.3195","1.3195","1.3195"
"6288","1.1915","1.1915","1.1915"
"6289","1.1915","1.1915","1.1915"
"6290","1.1421","1.1421","1.1421"
"6291","1.1421","1.1421","1.1421"
"6292","1.0978","1.0978","1.0978"
"6293","1.0978","1.0978","1.0978"
"6294","1.1702","1.1702","1.1702"
"6295","1.1702","1.1702","1.1702"
"6296","1.083","1.083","1.083"
"6297","1.083","1.083","1.083"
"6298","1.1148","1.1148","1.1148"
"6299","1.1148","1.1148","1.1148"
"6300","1.0502","1.0502","1.0502"
"6301","1.0502","1.0502","1.0502"
"6302","1.0713","1.0713","1.0713"
"6303","1.0713","1.0713","1.0713"
"6304","1.0993","1.0993","1.0993"
"6305","1.0993","1.0993","1.0993"
"6306","1.1965","1.1965","1.1965"
"6307","1.1965","1.1965","1.1965"
"6308","1.2451","1.2451","1.2451"
"6309","1.2451","1.2451","1.2451"
"6310","1.1186","1.1186","1.1186"
"6311","1.1186","1.1186","1.1186"
"6312","1.1075","1.1075","1.1075"
"6313","1.1075","1.1075","1.1075"
"6314","1.0527","1.0527","1.0527"
"6315","1.0527","1.0527","1.0527"
"6316","1.1387","1.1387","1.1387"
"6317","1.1387","1.1387","1.1387"
"6318","1.0909","1.0909","1.0909"
"6319","1.0909","1.0909","1.0909"
"6320","1.057","1.057","1.057"
"6321","1.057","1.057","1.057"
"6322","1.05","1.05","1.05"
"6323","1.05","1.05","1.05"
"6324","1.0781","1.0781","1.0781"
"6325","1.0781","1.0781","1.0781"
"6326","1.1374","1.1374","1.1374"
"6327","1.1374","1.1374","1.1374"
"6328","1.1082","1.1082","1.1082"
"6329","1.1082","1.1082","1.1082"
"6330","1.2105","1.2105","1.2105"
"6331","1.2105","1.2105","1.2105"
"6332","1.179","1.179","1.179"
"6333","1.179","1.179","1.179"
"6334","1.1089","1.1089","1.1089"
"6335","1.1089","1.1089","1.1089"
"6336","1.1186","1.1186","1.1186"
"6337","1.1186","1.1186","1.1186"
"6338","1.176","1.176","1.176"
"6339","1.176","1.176","1.176"
"6340","1.087","1.087","1.087"
"6341","1.087","1.087","1.087"
"6342","1.1501","1.1501","1.1501"
"6343","1.1501","1.1501","1.1501"
"6344","1.0917","1.0917","1.0917"
"6345","1.0917","1.0917","1.0917"
"6346","1.0233","1.0233","1.0233"
"6347","1.0233","1.0233","1.0233"
"6348","1.1731","1.1731","1.1731"
"6349","1.1731","1.1731","1.1731"
"6350","1.2143","1.2143","1.2143"
"6351","1.2143","1.2143","1.2143"
"6352","1.1664","1.1664","1.1664"
"6353","1.1664","1.1664","1.1664"
"6354","1.1844","1.1844","1.1844"
"6355","1.1844","1.1844","1.1844"
"6356","1.1312","1.1312","1.1312"
"6357","1.1312","1.1312","1.1312"
"6358","1.2134","1.2134","1.2134"
"6359","1.2134","1.2134","1.2134"
"6360","1.1365","1.1365","1.1365"
"6361","1.1365","1.1365","1.1365"
"6362","1.0589","1.0589","1.0589"
"6363","1.0589","1.0589","1.0589"
"6364","1.2066","1.2066","1.2066"
"6365","1.2066","1.2066","1.2066"
"6366","1.2074","1.2074","1.2074"
"6367","1.2074","1.2074","1.2074"
"6368","1.1018","1.1018","1.1018"
"6369","1.1018","1.1018","1.1018"
"6370","1.2102","1.2102","1.2102"
"6371","1.2102","1.2102","1.2102"
"6372","1.2628","1.2628","1.2628"
"6373","1.2628","1.2628","1.2628"
"6374","1.2505","1.2505","1.2505"
"6375","1.2505","1.2505","1.2505"
"6376","1.2099","1.2099","1.2099"
"6377","1.2099","1.2099","1.2099"
"6378","1.107","1.107","1.107"
"6379","1.107","1.107","1.107"
"6380","1.1825","1.1825","1.1825"
"6381","1.1825","1.1825","1.1825"
"6382","1.1511","1.1511","1.1511"
"6383","1.1511","1.1511","1.1511"
"6384","1.1445","1.1445","1.1445"
"6385","1.1445","1.1445","1.1445"
"6386","1.1727","1.1727","1.1727"
"6387","1.1727","1.1727","1.1727"
"6388","1.1113","1.1113","1.1113"
"6389","1.1113","1.1113","1.1113"
"6390","1.0963","1.0963","1.0963"
"6391","1.0963","1.0963","1.0963"
"6392","1.107","1.107","1.107"
"6393","1.107","1.107","1.107"
"6394","1.0702","1.0702","1.0702"
"6395","1.0702","1.0702","1.0702"
"6396","1.1911","1.1911","1.1911"
"6397","1.1911","1.1911","1.1911"
"6398","1.1426","1.1426","1.1426"
"6399","1.1426","1.1426","1.1426"
"6400","1.2255","1.2255","1.2255"
"6401","1.2255","1.2255","1.2255"
"6402","0.9904","0.9904","0.9904"
"6403","0.9904","0.9904","0.9904"
"6404","1.194","1.194","1.194"
"6405","1.194","1.194","1.194"
"6406","1.1754","1.1754","1.1754"
"6407","1.1754","1.1754","1.1754"
"6408","1.137","1.137","1.137"
"6409","1.137","1.137","1.137"
"6410","1.238","1.238","1.238"
"6411","1.238","1.238","1.238"
"6412","1.1922","1.1922","1.1922"
"6413","1.1922","1.1922","1.1922"
"6414","1.2167","1.2167","1.2167"
"6415","1.2167","1.2167","1.2167"
"6416","1.0986","1.0986","1.0986"
"6417","1.0986","1.0986","1.0986"
"6418","1.161","1.161","1.161"
"6419","1.161","1.161","1.161"
"6420","1.1976","1.1976","1.1976"
"6421","1.1976","1.1976","1.1976"
"6422","1.2171","1.2171","1.2171"
"6423","1.2171","1.2171","1.2171"
"6424","1.1622","1.1622","1.1622"
"6425","1.1622","1.1622","1.1622"
"6426","1.2486","1.2486","1.2486"
"6427","1.2486","1.2486","1.2486"
"6428","1.2094","1.2094","1.2094"
"6429","1.2094","1.2094","1.2094"
"6430","1.1094","1.1094","1.1094"
"6431","1.1094","1.1094","1.1094"
"6432","1.1017","1.1017","1.1017"
"6433","1.1017","1.1017","1.1017"
"6434","1.1106","1.1106","1.1106"
"6435","1.1106","1.1106","1.1106"
"6436","1.0808","1.0808","1.0808"
"6437","1.0808","1.0808","1.0808"
"6438","1.1621","1.1621","1.1621"
"6439","1.1621","1.1621","1.1621"
"6440","1.247","1.247","1.247"
"6441","1.247","1.247","1.247"
"6442","1.0949","1.0949","1.0949"
"6443","1.0949","1.0949","1.0949"
"6444","1.1457","1.1457","1.1457"
"6445","1.1457","1.1457","1.1457"
"6446","1.2069","1.2069","1.2069"
"6447","1.2069","1.2069","1.2069"
"6448","1.1175","1.1175","1.1175"
"6449","1.1175","1.1175","1.1175"
"6450","1.1547","1.1547","1.1547"
"6451","1.1547","1.1547","1.1547"
"6452","1.1442","1.1442","1.1442"
"6453","1.1442","1.1442","1.1442"
"6454","1.2262","1.2262","1.2262"
"6455","1.2262","1.2262","1.2262"
"6456","1.1376","1.1376","1.1376"
"6457","1.1376","1.1376","1.1376"
"6458","1.2155","1.2155","1.2155"
"6459","1.2155","1.2155","1.2155"
"6460","1.2266","1.2266","1.2266"
"6461","1.2266","1.2266","1.2266"
"6462","1.2056","1.2056","1.2056"
"6463","1.2056","1.2056","1.2056"
"6464","1.1039","1.1039","1.1039"
"6465","1.1039","1.1039","1.1039"
"6466","1.0751","1.0751","1.0751"
"6467","1.0751","1.0751","1.0751"
"6468","1.1409","1.1409","1.1409"
"6469","1.1409","1.1409","1.1409"
"6470","1.1219","1.1219","1.1219"
"6471","1.1219","1.1219","1.1219"
"6472","1.1756","1.1756","1.1756"
"6473","1.1756","1.1756","1.1756"
"6474","1.1574","1.1574","1.1574"
"6475","1.1574","1.1574","1.1574"
"6476","1.2636","1.2636","1.2636"
