"Step","denim-lake-75 - tok per sec","denim-lake-75 - tok per sec__MIN","denim-lake-75 - tok per sec__MAX"
"21103","1009214.6021944039","1009214.6021944039","1009214.6021944039"
"21104","1009648.3124342125","1009648.3124342125","1009648.3124342125"
"21106","1008486.7649297441","1008486.7649297441","1008486.7649297441"
"21107","1011549.5877395151","1011549.5877395151","1011549.5877395151"
"21109","1010196.9412917258","1010196.9412917258","1010196.9412917258"
"21110","1009561.4346274402","1009561.4346274402","1009561.4346274402"
"21111","1009372.8976613064","1009372.8976613064","1009372.8976613064"
"21113","1010517.9135998924","1010517.9135998924","1010517.9135998924"
"21115","1008853.7260057497","1008853.7260057497","1008853.7260057497"
"21116","1010941.5908034382","1010941.5908034382","1010941.5908034382"
"21117","1009133.620705606","1009133.620705606","1009133.620705606"
"21119","1010668.1243952338","1010668.1243952338","1010668.1243952338"
"21120","1009335.3046100163","1009335.3046100163","1009335.3046100163"
"21122","1006743.3885699307","1006743.3885699307","1006743.3885699307"
"21123","1009230.4824418176","1009230.4824418176","1009230.4824418176"
"21125","1010485.0111901186","1010485.0111901186","1010485.0111901186"
"21126","1005622.1470020717","1005622.1470020717","1005622.1470020717"
"21129","1008910.8563548456","1008910.8563548456","1008910.8563548456"
"21131","1010375.7056647129","1010375.7056647129","1010375.7056647129"
"21135","1010628.3115315324","1010628.3115315324","1010628.3115315324"
"21138","1008607.2932985624","1008607.2932985624","1008607.2932985624"
"21139","1008674.9709755258","1008674.9709755258","1008674.9709755258"
"21144","1009788.7258614962","1009788.7258614962","1009788.7258614962"
"21147","1009431.1459472617","1009431.1459472617","1009431.1459472617"
"21150","1009613.347616569","1009613.347616569","1009613.347616569"
"21152","1008344.5996367299","1008344.5996367299","1008344.5996367299"
"21154","1006674.9164915321","1006674.9164915321","1006674.9164915321"
"21156","1010437.7840567693","1010437.7840567693","1010437.7840567693"
"21157","1009697.58515164","1009697.58515164","1009697.58515164"
"21158","1008073.592514414","1008073.592514414","1008073.592514414"
"21160","1009703.9432719388","1009703.9432719388","1009703.9432719388"
"21162","1011283.2333643598","1011283.2333643598","1011283.2333643598"
"21168","1009986.9607137402","1009986.9607137402","1009986.9607137402"
"21170","1007648.0937607519","1007648.0937607519","1007648.0937607519"
"21173","1009559.3158433223","1009559.3158433223","1009559.3158433223"
"21175","1011740.0027804974","1011740.0027804974","1011740.0027804974"
"21176","1008465.0940244047","1008465.0940244047","1008465.0940244047"
"21177","1008967.4641004612","1008967.4641004612","1008967.4641004612"
"21182","1009397.2552176231","1009397.2552176231","1009397.2552176231"
"21184","1009061.6480696598","1009061.6480696598","1009061.6480696598"
"21185","1008555.4837152084","1008555.4837152084","1008555.4837152084"
"21189","1009159.5545390131","1009159.5545390131","1009159.5545390131"
"21191","1009729.9064275684","1009729.9064275684","1009729.9064275684"
"21193","1010830.5933915375","1010830.5933915375","1010830.5933915375"
"21195","1011886.8521484142","1011886.8521484142","1011886.8521484142"
"21197","1008376.8343488836","1008376.8343488836","1008376.8343488836"
"21200","1010682.4577940633","1010682.4577940633","1010682.4577940633"
"21202","1008873.2977115407","1008873.2977115407","1008873.2977115407"
"21205","1009545.0142831434","1009545.0142831434","1009545.0142831434"
"21210","1010250.510919227","1010250.510919227","1010250.510919227"
"21220","1009025.1364666336","1009025.1364666336","1009025.1364666336"
"21221","1008207.2288908148","1008207.2288908148","1008207.2288908148"
"21225","1007910.424593671","1007910.424593671","1007910.424593671"
"21226","1009742.0936753673","1009742.0936753673","1009742.0936753673"
"21228","1008127.993561881","1008127.993561881","1008127.993561881"
"21229","1011544.2699126163","1011544.2699126163","1011544.2699126163"
"21231","1009402.0209639691","1009402.0209639691","1009402.0209639691"
"21232","1008196.1351949669","1008196.1351949669","1008196.1351949669"
"21237","1008166.5531995605","1008166.5531995605","1008166.5531995605"
"21242","1010080.8048790987","1010080.8048790987","1010080.8048790987"
"21251","1007691.8940390415","1007691.8940390415","1007691.8940390415"
"21253","1009165.9058850802","1009165.9058850802","1009165.9058850802"
"21255","1008646.9470856814","1008646.9470856814","1008646.9470856814"
"21256","1009888.3635995287","1009888.3635995287","1009888.3635995287"
"21258","1009850.732143157","1009850.732143157","1009850.732143157"
"21259","1011055.2689172332","1011055.2689172332","1011055.2689172332"
"21263","1009198.193130418","1009198.193130418","1009198.193130418"
"21271","1010407.0091995755","1010407.0091995755","1010407.0091995755"
"21272","1007990.6818238015","1007990.6818238015","1007990.6818238015"
"21274","1007520.408657947","1007520.408657947","1007520.408657947"
"21275","1008532.2240009393","1008532.2240009393","1008532.2240009393"
"21279","1008394.8021321432","1008394.8021321432","1008394.8021321432"
"21280","1011824.5955810164","1011824.5955810164","1011824.5955810164"
"21281","1009414.7298409033","1009414.7298409033","1009414.7298409033"
"21282","1008061.9736341503","1008061.9736341503","1008061.9736341503"
"21285","1008767.5137478755","1008767.5137478755","1008767.5137478755"
"21286","1006831.3625250511","1006831.3625250511","1006831.3625250511"
"21287","1010488.7258710212","1010488.7258710212","1010488.7258710212"
"21288","1007701.921144378","1007701.921144378","1007701.921144378"
"21290","1007589.5234356836","1007589.5234356836","1007589.5234356836"
"21291","1008289.6468465031","1008289.6468465031","1008289.6468465031"
"21295","1008443.9525752686","1008443.9525752686","1008443.9525752686"
"21296","1009351.1886562533","1009351.1886562533","1009351.1886562533"
"21297","1007932.0716667287","1007932.0716667287","1007932.0716667287"
"21298","1007543.6217242251","1007543.6217242251","1007543.6217242251"
"21299","1007692.4217764527","1007692.4217764527","1007692.4217764527"
"21302","1010863.5183105355","1010863.5183105355","1010863.5183105355"
"21303","1008891.2831917986","1008891.2831917986","1008891.2831917986"
"21306","1009273.361606239","1009273.361606239","1009273.361606239"
"21307","1008285.9483161481","1008285.9483161481","1008285.9483161481"
"21308","1011382.1030470053","1011382.1030470053","1011382.1030470053"
"21312","1006963.0888028302","1006963.0888028302","1006963.0888028302"
"21317","1009386.6648313025","1009386.6648313025","1009386.6648313025"
"21318","1008749.5326801771","1008749.5326801771","1008749.5326801771"
"21319","1009759.0503356251","1009759.0503356251","1009759.0503356251"
"21320","1008973.2839484162","1008973.2839484162","1008973.2839484162"
"21321","1009627.651112894","1009627.651112894","1009627.651112894"
"21322","1007160.7428599844","1007160.7428599844","1007160.7428599844"
"21324","1009842.7821943108","1009842.7821943108","1009842.7821943108"
"21329","1006978.3712821414","1006978.3712821414","1006978.3712821414"
"21331","1009691.756945042","1009691.756945042","1009691.756945042"
"21332","1008881.2324031949","1008881.2324031949","1008881.2324031949"
"21334","1010749.3523645231","1010749.3523645231","1010749.3523645231"
"21340","1009741.0339030103","1009741.0339030103","1009741.0339030103"
"21341","1009690.697278344","1009690.697278344","1009690.697278344"
"21345","1008819.3451180817","1008819.3451180817","1008819.3451180817"
"21348","1008748.474990275","1008748.474990275","1008748.474990275"
"21349","1008821.9897185526","1008821.9897185526","1008821.9897185526"
"21351","1008619.453461809","1008619.453461809","1008619.453461809"
"21352","1008787.0821087509","1008787.0821087509","1008787.0821087509"
"21356","1006636.4708693878","1006636.4708693878","1006636.4708693878"
"21357","494131.9455047533","494131.9455047533","494131.9455047533"
"21362","1007044.7764063673","1007044.7764063673","1007044.7764063673"
"21366","1010538.6113748432","1010538.6113748432","1010538.6113748432"
"21368","1006402.7004535793","1006402.7004535793","1006402.7004535793"
"21369","1006772.3603303052","1006772.3603303052","1006772.3603303052"
"21371","1007932.5996557364","1007932.5996557364","1007932.5996557364"
"21372","1006922.5134362194","1006922.5134362194","1006922.5134362194"
"21374","1008909.2693133329","1008909.2693133329","1008909.2693133329"
"21375","1006886.683363815","1006886.683363815","1006886.683363815"
"21376","1006629.0980719591","1006629.0980719591","1006629.0980719591"
"21377","1007853.9353922241","1007853.9353922241","1007853.9353922241"
"21378","1007859.7424012907","1007859.7424012907","1007859.7424012907"
"21379","1007521.9913330331","1007521.9913330331","1007521.9913330331"
"21380","1006595.3952304375","1006595.3952304375","1006595.3952304375"
"21381","1009475.101376906","1009475.101376906","1009475.101376906"
"21383","1008830.9814638689","1008830.9814638689","1008830.9814638689"
"21384","1009291.8907676176","1009291.8907676176","1009291.8907676176"
"21386","1007575.8052446538","1007575.8052446538","1007575.8052446538"
"21389","1008313.423760966","1008313.423760966","1008313.423760966"
"21391","1009565.1425210463","1009565.1425210463","1009565.1425210463"
"21393","1008461.3942068164","1008461.3942068164","1008461.3942068164"
"21394","1008708.8132200072","1008708.8132200072","1008708.8132200072"
"21396","1007693.4772529334","1007693.4772529334","1007693.4772529334"
"21397","1006607.5069293205","1006607.5069293205","1006607.5069293205"
"21400","1009438.0302798041","1009438.0302798041","1009438.0302798041"
"21402","1009460.8022025988","1009460.8022025988","1009460.8022025988"
"21404","1009363.3667636086","1009363.3667636086","1009363.3667636086"
"21407","1011570.3277986812","1011570.3277986812","1011570.3277986812"
"21408","1006333.2220774086","1006333.2220774086","1006333.2220774086"
"21410","1007797.4525223935","1007797.4525223935","1007797.4525223935"
"21412","1009975.2976855781","1009975.2976855781","1009975.2976855781"
"21416","1007359.0019145705","1007359.0019145705","1007359.0019145705"
"21418","1007280.9544616715","1007280.9544616715","1007280.9544616715"
"21419","1009007.1462137036","1009007.1462137036","1009007.1462137036"
"21421","1009456.565488007","1009456.565488007","1009456.565488007"
"21422","1006512.7275051721","1006512.7275051721","1006512.7275051721"
"21425","1003477.1447745424","1003477.1447745424","1003477.1447745424"
"21427","1002275.9679295918","1002275.9679295918","1002275.9679295918"
"21428","1002482.2318278654","1002482.2318278654","1002482.2318278654"
"21431","1008483.0649531437","1008483.0649531437","1008483.0649531437"
"21432","1010884.230245641","1010884.230245641","1010884.230245641"
"21433","1009891.0138077993","1009891.0138077993","1009891.0138077993"
"21435","1009887.8335595437","1009887.8335595437","1009887.8335595437"
"21436","1010174.666485367","1010174.666485367","1010174.666485367"
"21438","1011878.8701090738","1011878.8701090738","1011878.8701090738"
"21443","1009594.2769185564","1009594.2769185564","1009594.2769185564"
"21444","1010629.9039858565","1010629.9039858565","1010629.9039858565"
"21447","1011160.4705051427","1011160.4705051427","1011160.4705051427"
"21448","1009059.0022125251","1009059.0022125251","1009059.0022125251"
"21451","1010141.7864236489","1010141.7864236489","1010141.7864236489"
"21453","1008513.7227216073","1008513.7227216073","1008513.7227216073"
"21458","1009336.892992143","1009336.892992143","1009336.892992143"
"21461","1009024.6073323908","1009024.6073323908","1009024.6073323908"
"21464","1008110.0352853773","1008110.0352853773","1008110.0352853773"
"21467","1008474.0794087141","1008474.0794087141","1008474.0794087141"
"21468","1009172.7866002048","1009172.7866002048","1009172.7866002048"
"21474","534851.7868115068","534851.7868115068","534851.7868115068"
"21481","1009264.3619733299","1009264.3619733299","1009264.3619733299"
"21482","1010388.9696375845","1010388.9696375845","1010388.9696375845"
"21484","1009151.0862019503","1009151.0862019503","1009151.0862019503"
"21487","1010216.5651493212","1010216.5651493212","1010216.5651493212"
"21489","1009702.8835796616","1009702.8835796616","1009702.8835796616"
"21490","1009863.982336063","1009863.982336063","1009863.982336063"
"21492","1009407.8458261725","1009407.8458261725","1009407.8458261725"
"21496","1009452.3288089782","1009452.3288089782","1009452.3288089782"
"21497","1010469.6220887518","1010469.6220887518","1010469.6220887518"
"21498","1009668.9746011873","1009668.9746011873","1009668.9746011873"
"21499","1009250.0687685877","1009250.0687685877","1009250.0687685877"
"21503","1011116.3681846104","1011116.3681846104","1011116.3681846104"
"21505","1010124.8169066582","1010124.8169066582","1010124.8169066582"
"21508","1007311.011846004","1007311.011846004","1007311.011846004"
"21512","1010656.4456301078","1010656.4456301078","1010656.4456301078"
"21514","1008483.5935195673","1008483.5935195673","1008483.5935195673"
"21515","1010325.3057436645","1010325.3057436645","1010325.3057436645"
"21517","1009978.4784847269","1009978.4784847269","1009978.4784847269"
"21524","1010716.9657921264","1010716.9657921264","1010716.9657921264"
"21525","1009511.6455517687","1009511.6455517687","1009511.6455517687"
"21526","1009674.2727289423","1009674.2727289423","1009674.2727289423"
"21528","1008486.7649297441","1008486.7649297441","1008486.7649297441"
"21535","1010254.7543008715","1010254.7543008715","1010254.7543008715"
"21537","1009523.2978739702","1009523.2978739702","1009523.2978739702"
"21538","1010230.3553432109","1010230.3553432109","1010230.3553432109"
"21544","206615.5301728771","206615.5301728771","206615.5301728771"
"21545","1007909.8966278951","1007909.8966278951","1007909.8966278951"
"21548","1009326.3038723939","1009326.3038723939","1009326.3038723939"
"21550","1006954.6572886707","1006954.6572886707","1006954.6572886707"
